time,delivered,dropped,duplicated,total
2.500000000000000000e+01,2.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+02
2.600000000000000000e+01,2.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+02
2.700000000000000000e+01,2.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+02
2.800000000000000000e+01,2.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+02
2.900000000000000000e+01,3.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+02
3.000000000000000000e+01,3.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.100000000000000000e+02
3.100000000000000000e+01,3.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+02
3.200000000000000000e+01,3.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+02
3.300000000000000000e+01,3.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+02
3.400000000000000000e+01,3.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+02
3.500000000000000000e+01,3.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+02
3.600000000000000000e+01,3.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000000e+02
3.700000000000000000e+01,3.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+02
3.800000000000000000e+01,3.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+02
3.900000000000000000e+01,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+02
4.000000000000000000e+01,4.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+02
4.100000000000000000e+01,4.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+02
4.200000000000000000e+01,4.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+02
4.300000000000000000e+01,4.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+02
4.400000000000000000e+01,4.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+02
4.500000000000000000e+01,4.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+02
4.600000000000000000e+01,4.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+02
4.700000000000000000e+01,4.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+02
4.800000000000000000e+01,4.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+02
4.900000000000000000e+01,5.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+02
5.000000000000000000e+01,5.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+02
5.100000000000000000e+01,5.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+02
5.200000000000000000e+01,5.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+02
5.300000000000000000e+01,5.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+02
5.400000000000000000e+01,5.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+02
5.500000000000000000e+01,5.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+02
5.600000000000000000e+01,5.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+02
5.700000000000000000e+01,5.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.800000000000000000e+02
5.800000000000000000e+01,5.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+02
5.900000000000000000e+01,6.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+02
6.000000000000000000e+01,6.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.040000000000000000e+02
6.100000000000000000e+01,6.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+02
6.200000000000000000e+01,6.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.160000000000000000e+02
6.300000000000000000e+01,6.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.220000000000000000e+02
6.400000000000000000e+01,6.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.280000000000000000e+02
6.500000000000000000e+01,6.340000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.340000000000000000e+02
6.600000000000000000e+01,6.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+02
6.700000000000000000e+01,6.460000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.460000000000000000e+02
6.800000000000000000e+01,6.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.520000000000000000e+02
6.900000000000000000e+01,6.580000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.580000000000000000e+02
7.000000000000000000e+01,6.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.640000000000000000e+02
7.100000000000000000e+01,6.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+02
7.200000000000000000e+01,6.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.760000000000000000e+02
7.300000000000000000e+01,6.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.830000000000000000e+02
7.400000000000000000e+01,6.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+02
7.500000000000000000e+01,6.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.970000000000000000e+02
7.600000000000000000e+01,7.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.030000000000000000e+02
7.700000000000000000e+01,7.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.100000000000000000e+02
7.800000000000000000e+01,7.170000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,7.180000000000000000e+02
7.900000000000000000e+01,7.210000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,7.260000000000000000e+02
8.000000000000000000e+01,7.230000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00,7.290000000000000000e+02
8.100000000000000000e+01,7.250000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00,7.320000000000000000e+02
8.200000000000000000e+01,7.270000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+00,7.350000000000000000e+02
8.300000000000000000e+01,7.290000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+00,7.380000000000000000e+02
8.400000000000000000e+01,7.330000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01,7.430000000000000000e+02
8.500000000000000000e+01,7.370000000000000000e+02,0.000000000000000000e+00,1.100000000000000000e+01,7.480000000000000000e+02
8.600000000000000000e+01,7.410000000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+01,7.530000000000000000e+02
8.700000000000000000e+01,7.450000000000000000e+02,0.000000000000000000e+00,1.300000000000000000e+01,7.580000000000000000e+02
8.800000000000000000e+01,7.490000000000000000e+02,0.000000000000000000e+00,1.400000000000000000e+01,7.630000000000000000e+02
8.900000000000000000e+01,7.540000000000000000e+02,0.000000000000000000e+00,1.400000000000000000e+01,7.680000000000000000e+02
9.000000000000000000e+01,7.590000000000000000e+02,0.000000000000000000e+00,1.400000000000000000e+01,7.730000000000000000e+02
9.100000000000000000e+01,7.630000000000000000e+02,0.000000000000000000e+00,1.500000000000000000e+01,7.780000000000000000e+02
9.200000000000000000e+01,7.670000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+01,7.830000000000000000e+02
9.300000000000000000e+01,7.710000000000000000e+02,0.000000000000000000e+00,1.700000000000000000e+01,7.880000000000000000e+02
9.400000000000000000e+01,7.750000000000000000e+02,0.000000000000000000e+00,1.800000000000000000e+01,7.930000000000000000e+02
9.500000000000000000e+01,7.790000000000000000e+02,0.000000000000000000e+00,1.900000000000000000e+01,7.980000000000000000e+02
9.600000000000000000e+01,7.840000000000000000e+02,0.000000000000000000e+00,1.900000000000000000e+01,8.030000000000000000e+02
9.700000000000000000e+01,7.880000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+01,8.080000000000000000e+02
9.800000000000000000e+01,7.930000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+01,8.130000000000000000e+02
9.900000000000000000e+01,7.970000000000000000e+02,0.000000000000000000e+00,2.100000000000000000e+01,8.180000000000000000e+02
1.000000000000000000e+02,8.010000000000000000e+02,0.000000000000000000e+00,2.200000000000000000e+01,8.230000000000000000e+02
1.010000000000000000e+02,8.050000000000000000e+02,0.000000000000000000e+00,2.300000000000000000e+01,8.280000000000000000e+02
1.020000000000000000e+02,8.090000000000000000e+02,0.000000000000000000e+00,2.400000000000000000e+01,8.330000000000000000e+02
1.030000000000000000e+02,8.140000000000000000e+02,0.000000000000000000e+00,2.400000000000000000e+01,8.380000000000000000e+02
1.040000000000000000e+02,8.180000000000000000e+02,0.000000000000000000e+00,2.500000000000000000e+01,8.430000000000000000e+02
1.050000000000000000e+02,8.220000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+01,8.480000000000000000e+02
1.060000000000000000e+02,8.270000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+01,8.530000000000000000e+02
1.070000000000000000e+02,8.320000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+01,8.580000000000000000e+02
1.080000000000000000e+02,8.370000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+01,8.630000000000000000e+02
1.090000000000000000e+02,8.420000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+01,8.680000000000000000e+02
1.100000000000000000e+02,8.470000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+01,8.730000000000000000e+02
1.110000000000000000e+02,8.520000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+01,8.780000000000000000e+02
1.120000000000000000e+02,8.570000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+01,8.830000000000000000e+02
1.130000000000000000e+02,8.610000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+01,8.870000000000000000e+02
1.140000000000000000e+02,8.640000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+01,8.900000000000000000e+02
1.150000000000000000e+02,8.660000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+01,8.920000000000000000e+02
1.160000000000000000e+02,8.680000000000000000e+02,0.000000000000000000e+00,2.600000000000000000e+01,8.940000000000000000e+02
1.170000000000000000e+02,8.700000000000000000e+02,0.000000000000000000e+00,3.100000000000000000e+01,9.010000000000000000e+02
1.180000000000000000e+02,8.710000000000000000e+02,0.000000000000000000e+00,3.600000000000000000e+01,9.070000000000000000e+02
1.190000000000000000e+02,8.720000000000000000e+02,0.000000000000000000e+00,4.100000000000000000e+01,9.130000000000000000e+02
1.200000000000000000e+02,8.730000000000000000e+02,0.000000000000000000e+00,4.600000000000000000e+01,9.190000000000000000e+02
1.210000000000000000e+02,8.740000000000000000e+02,0.000000000000000000e+00,5.100000000000000000e+01,9.250000000000000000e+02
1.220000000000000000e+02,8.770000000000000000e+02,0.000000000000000000e+00,5.400000000000000000e+01,9.310000000000000000e+02
1.230000000000000000e+02,8.810000000000000000e+02,0.000000000000000000e+00,5.600000000000000000e+01,9.370000000000000000e+02
1.240000000000000000e+02,8.820000000000000000e+02,0.000000000000000000e+00,6.100000000000000000e+01,9.430000000000000000e+02
1.250000000000000000e+02,8.830000000000000000e+02,0.000000000000000000e+00,6.600000000000000000e+01,9.490000000000000000e+02
1.260000000000000000e+02,8.840000000000000000e+02,0.000000000000000000e+00,7.100000000000000000e+01,9.550000000000000000e+02
1.270000000000000000e+02,8.870000000000000000e+02,0.000000000000000000e+00,7.400000000000000000e+01,9.610000000000000000e+02
1.280000000000000000e+02,8.910000000000000000e+02,0.000000000000000000e+00,7.600000000000000000e+01,9.670000000000000000e+02
1.290000000000000000e+02,8.960000000000000000e+02,1.000000000000000000e+00,7.700000000000000000e+01,9.740000000000000000e+02
1.300000000000000000e+02,9.020000000000000000e+02,2.000000000000000000e+00,7.700000000000000000e+01,9.810000000000000000e+02
1.310000000000000000e+02,9.080000000000000000e+02,3.000000000000000000e+00,7.700000000000000000e+01,9.880000000000000000e+02
1.320000000000000000e+02,9.140000000000000000e+02,4.000000000000000000e+00,7.700000000000000000e+01,9.950000000000000000e+02
1.330000000000000000e+02,9.200000000000000000e+02,5.000000000000000000e+00,7.700000000000000000e+01,1.002000000000000000e+03
1.340000000000000000e+02,9.260000000000000000e+02,6.000000000000000000e+00,7.700000000000000000e+01,1.009000000000000000e+03
1.350000000000000000e+02,9.320000000000000000e+02,7.000000000000000000e+00,7.700000000000000000e+01,1.016000000000000000e+03
1.360000000000000000e+02,9.380000000000000000e+02,8.000000000000000000e+00,7.700000000000000000e+01,1.023000000000000000e+03
1.370000000000000000e+02,9.440000000000000000e+02,9.000000000000000000e+00,7.700000000000000000e+01,1.030000000000000000e+03
1.380000000000000000e+02,9.500000000000000000e+02,1.100000000000000000e+01,7.700000000000000000e+01,1.038000000000000000e+03
1.390000000000000000e+02,9.520000000000000000e+02,1.300000000000000000e+01,7.700000000000000000e+01,1.042000000000000000e+03
1.400000000000000000e+02,9.570000000000000000e+02,1.500000000000000000e+01,7.700000000000000000e+01,1.049000000000000000e+03
1.410000000000000000e+02,9.620000000000000000e+02,1.700000000000000000e+01,7.700000000000000000e+01,1.056000000000000000e+03
1.420000000000000000e+02,9.670000000000000000e+02,1.900000000000000000e+01,7.700000000000000000e+01,1.063000000000000000e+03
1.430000000000000000e+02,9.700000000000000000e+02,2.100000000000000000e+01,7.700000000000000000e+01,1.068000000000000000e+03
1.440000000000000000e+02,9.740000000000000000e+02,2.300000000000000000e+01,7.700000000000000000e+01,1.074000000000000000e+03
1.450000000000000000e+02,9.790000000000000000e+02,2.600000000000000000e+01,7.700000000000000000e+01,1.082000000000000000e+03
1.460000000000000000e+02,9.840000000000000000e+02,2.900000000000000000e+01,7.700000000000000000e+01,1.090000000000000000e+03
1.470000000000000000e+02,9.890000000000000000e+02,3.200000000000000000e+01,7.700000000000000000e+01,1.098000000000000000e+03
1.480000000000000000e+02,9.940000000000000000e+02,3.500000000000000000e+01,7.700000000000000000e+01,1.106000000000000000e+03
1.490000000000000000e+02,9.990000000000000000e+02,3.800000000000000000e+01,7.700000000000000000e+01,1.114000000000000000e+03
1.500000000000000000e+02,1.004000000000000000e+03,4.100000000000000000e+01,7.700000000000000000e+01,1.122000000000000000e+03
1.510000000000000000e+02,1.009000000000000000e+03,4.400000000000000000e+01,7.700000000000000000e+01,1.130000000000000000e+03
1.520000000000000000e+02,1.014000000000000000e+03,4.700000000000000000e+01,7.700000000000000000e+01,1.138000000000000000e+03
1.530000000000000000e+02,1.019000000000000000e+03,5.000000000000000000e+01,7.700000000000000000e+01,1.146000000000000000e+03
1.540000000000000000e+02,1.024000000000000000e+03,5.300000000000000000e+01,7.700000000000000000e+01,1.154000000000000000e+03
1.550000000000000000e+02,1.029000000000000000e+03,5.600000000000000000e+01,7.700000000000000000e+01,1.162000000000000000e+03
1.560000000000000000e+02,1.034000000000000000e+03,5.900000000000000000e+01,7.700000000000000000e+01,1.170000000000000000e+03
1.570000000000000000e+02,1.039000000000000000e+03,6.200000000000000000e+01,7.700000000000000000e+01,1.178000000000000000e+03
1.580000000000000000e+02,1.044000000000000000e+03,6.500000000000000000e+01,7.700000000000000000e+01,1.186000000000000000e+03
1.590000000000000000e+02,1.049000000000000000e+03,6.800000000000000000e+01,7.700000000000000000e+01,1.194000000000000000e+03
1.600000000000000000e+02,1.054000000000000000e+03,7.100000000000000000e+01,7.700000000000000000e+01,1.202000000000000000e+03
1.610000000000000000e+02,1.059000000000000000e+03,7.400000000000000000e+01,7.700000000000000000e+01,1.210000000000000000e+03
1.620000000000000000e+02,1.064000000000000000e+03,7.700000000000000000e+01,7.700000000000000000e+01,1.218000000000000000e+03
1.630000000000000000e+02,1.069000000000000000e+03,8.000000000000000000e+01,7.700000000000000000e+01,1.226000000000000000e+03
1.640000000000000000e+02,1.074000000000000000e+03,8.300000000000000000e+01,7.700000000000000000e+01,1.234000000000000000e+03
1.650000000000000000e+02,1.079000000000000000e+03,8.600000000000000000e+01,7.700000000000000000e+01,1.242000000000000000e+03
1.660000000000000000e+02,1.084000000000000000e+03,8.900000000000000000e+01,7.700000000000000000e+01,1.250000000000000000e+03
1.670000000000000000e+02,1.088000000000000000e+03,9.200000000000000000e+01,7.700000000000000000e+01,1.257000000000000000e+03
1.680000000000000000e+02,1.092000000000000000e+03,9.500000000000000000e+01,7.700000000000000000e+01,1.264000000000000000e+03
1.690000000000000000e+02,1.096000000000000000e+03,9.800000000000000000e+01,7.700000000000000000e+01,1.271000000000000000e+03
1.700000000000000000e+02,1.100000000000000000e+03,1.010000000000000000e+02,7.700000000000000000e+01,1.278000000000000000e+03
1.710000000000000000e+02,1.104000000000000000e+03,1.040000000000000000e+02,7.700000000000000000e+01,1.285000000000000000e+03
1.720000000000000000e+02,1.108000000000000000e+03,1.070000000000000000e+02,7.700000000000000000e+01,1.292000000000000000e+03
1.730000000000000000e+02,1.110000000000000000e+03,1.110000000000000000e+02,7.700000000000000000e+01,1.298000000000000000e+03
1.740000000000000000e+02,1.112000000000000000e+03,1.150000000000000000e+02,7.700000000000000000e+01,1.304000000000000000e+03
1.750000000000000000e+02,1.114000000000000000e+03,1.190000000000000000e+02,7.700000000000000000e+01,1.310000000000000000e+03
1.760000000000000000e+02,1.116000000000000000e+03,1.240000000000000000e+02,7.700000000000000000e+01,1.317000000000000000e+03
1.770000000000000000e+02,1.118000000000000000e+03,1.290000000000000000e+02,7.700000000000000000e+01,1.324000000000000000e+03
1.780000000000000000e+02,1.121000000000000000e+03,1.340000000000000000e+02,7.700000000000000000e+01,1.332000000000000000e+03
1.790000000000000000e+02,1.124000000000000000e+03,1.390000000000000000e+02,7.700000000000000000e+01,1.340000000000000000e+03
1.800000000000000000e+02,1.127000000000000000e+03,1.440000000000000000e+02,7.700000000000000000e+01,1.348000000000000000e+03
1.810000000000000000e+02,1.132000000000000000e+03,1.490000000000000000e+02,7.700000000000000000e+01,1.358000000000000000e+03
1.820000000000000000e+02,1.137000000000000000e+03,1.540000000000000000e+02,7.700000000000000000e+01,1.368000000000000000e+03
1.830000000000000000e+02,1.137000000000000000e+03,1.590000000000000000e+02,7.700000000000000000e+01,1.373000000000000000e+03
1.840000000000000000e+02,1.137000000000000000e+03,1.640000000000000000e+02,7.700000000000000000e+01,1.378000000000000000e+03
1.850000000000000000e+02,1.137000000000000000e+03,1.690000000000000000e+02,7.700000000000000000e+01,1.383000000000000000e+03
1.860000000000000000e+02,1.137000000000000000e+03,1.740000000000000000e+02,7.700000000000000000e+01,1.388000000000000000e+03
1.870000000000000000e+02,1.137000000000000000e+03,1.790000000000000000e+02,7.700000000000000000e+01,1.393000000000000000e+03
1.880000000000000000e+02,1.137000000000000000e+03,1.840000000000000000e+02,7.700000000000000000e+01,1.398000000000000000e+03
1.890000000000000000e+02,1.137000000000000000e+03,1.890000000000000000e+02,7.700000000000000000e+01,1.403000000000000000e+03
1.900000000000000000e+02,1.137000000000000000e+03,1.940000000000000000e+02,7.700000000000000000e+01,1.408000000000000000e+03
1.910000000000000000e+02,1.137000000000000000e+03,1.990000000000000000e+02,7.700000000000000000e+01,1.413000000000000000e+03
1.920000000000000000e+02,1.137000000000000000e+03,2.040000000000000000e+02,7.700000000000000000e+01,1.418000000000000000e+03
1.930000000000000000e+02,1.137000000000000000e+03,2.100000000000000000e+02,7.700000000000000000e+01,1.424000000000000000e+03
1.940000000000000000e+02,1.137000000000000000e+03,2.160000000000000000e+02,7.700000000000000000e+01,1.430000000000000000e+03
1.950000000000000000e+02,1.137000000000000000e+03,2.220000000000000000e+02,7.700000000000000000e+01,1.436000000000000000e+03
1.960000000000000000e+02,1.137000000000000000e+03,2.280000000000000000e+02,7.700000000000000000e+01,1.442000000000000000e+03
1.970000000000000000e+02,1.137000000000000000e+03,2.340000000000000000e+02,7.700000000000000000e+01,1.448000000000000000e+03
1.980000000000000000e+02,1.142000000000000000e+03,2.400000000000000000e+02,7.700000000000000000e+01,1.459000000000000000e+03
1.990000000000000000e+02,1.147000000000000000e+03,2.460000000000000000e+02,7.700000000000000000e+01,1.470000000000000000e+03
2.000000000000000000e+02,1.152000000000000000e+03,2.520000000000000000e+02,7.700000000000000000e+01,1.481000000000000000e+03
2.010000000000000000e+02,1.157000000000000000e+03,2.580000000000000000e+02,7.700000000000000000e+01,1.492000000000000000e+03
2.020000000000000000e+02,1.162000000000000000e+03,2.640000000000000000e+02,7.700000000000000000e+01,1.503000000000000000e+03
2.030000000000000000e+02,1.167000000000000000e+03,2.700000000000000000e+02,7.700000000000000000e+01,1.514000000000000000e+03
2.040000000000000000e+02,1.172000000000000000e+03,2.760000000000000000e+02,7.700000000000000000e+01,1.525000000000000000e+03
2.050000000000000000e+02,1.177000000000000000e+03,2.820000000000000000e+02,7.700000000000000000e+01,1.536000000000000000e+03
2.060000000000000000e+02,1.182000000000000000e+03,2.880000000000000000e+02,7.700000000000000000e+01,1.547000000000000000e+03
2.070000000000000000e+02,1.187000000000000000e+03,2.940000000000000000e+02,7.700000000000000000e+01,1.558000000000000000e+03
2.080000000000000000e+02,1.192000000000000000e+03,3.000000000000000000e+02,7.700000000000000000e+01,1.569000000000000000e+03
2.090000000000000000e+02,1.197000000000000000e+03,3.060000000000000000e+02,7.700000000000000000e+01,1.580000000000000000e+03
2.100000000000000000e+02,1.202000000000000000e+03,3.120000000000000000e+02,7.700000000000000000e+01,1.591000000000000000e+03
2.110000000000000000e+02,1.207000000000000000e+03,3.180000000000000000e+02,7.700000000000000000e+01,1.602000000000000000e+03
2.120000000000000000e+02,1.212000000000000000e+03,3.240000000000000000e+02,7.700000000000000000e+01,1.613000000000000000e+03
2.130000000000000000e+02,1.217000000000000000e+03,3.300000000000000000e+02,7.700000000000000000e+01,1.624000000000000000e+03
2.140000000000000000e+02,1.222000000000000000e+03,3.360000000000000000e+02,7.700000000000000000e+01,1.635000000000000000e+03
2.150000000000000000e+02,1.227000000000000000e+03,3.420000000000000000e+02,7.700000000000000000e+01,1.646000000000000000e+03
2.160000000000000000e+02,1.227000000000000000e+03,3.480000000000000000e+02,7.700000000000000000e+01,1.652000000000000000e+03
2.170000000000000000e+02,1.227000000000000000e+03,3.540000000000000000e+02,7.700000000000000000e+01,1.658000000000000000e+03
2.180000000000000000e+02,1.227000000000000000e+03,3.600000000000000000e+02,7.700000000000000000e+01,1.664000000000000000e+03
2.190000000000000000e+02,1.227000000000000000e+03,3.660000000000000000e+02,7.700000000000000000e+01,1.670000000000000000e+03
2.200000000000000000e+02,1.227000000000000000e+03,3.720000000000000000e+02,7.700000000000000000e+01,1.676000000000000000e+03
2.210000000000000000e+02,1.227000000000000000e+03,3.780000000000000000e+02,7.700000000000000000e+01,1.682000000000000000e+03
2.220000000000000000e+02,1.227000000000000000e+03,3.840000000000000000e+02,7.700000000000000000e+01,1.688000000000000000e+03
2.230000000000000000e+02,1.227000000000000000e+03,3.900000000000000000e+02,7.700000000000000000e+01,1.694000000000000000e+03
2.240000000000000000e+02,1.227000000000000000e+03,3.960000000000000000e+02,7.700000000000000000e+01,1.700000000000000000e+03
2.250000000000000000e+02,1.227000000000000000e+03,4.020000000000000000e+02,7.700000000000000000e+01,1.706000000000000000e+03
2.260000000000000000e+02,1.227000000000000000e+03,4.080000000000000000e+02,7.700000000000000000e+01,1.712000000000000000e+03
2.270000000000000000e+02,1.227000000000000000e+03,4.140000000000000000e+02,7.700000000000000000e+01,1.718000000000000000e+03
2.280000000000000000e+02,1.227000000000000000e+03,4.200000000000000000e+02,7.700000000000000000e+01,1.724000000000000000e+03
2.290000000000000000e+02,1.227000000000000000e+03,4.260000000000000000e+02,7.700000000000000000e+01,1.730000000000000000e+03
2.300000000000000000e+02,1.227000000000000000e+03,4.320000000000000000e+02,7.700000000000000000e+01,1.736000000000000000e+03
2.310000000000000000e+02,1.227000000000000000e+03,4.380000000000000000e+02,7.700000000000000000e+01,1.742000000000000000e+03
