time,avg_buffer_pct
1.000000000000000000e+00,3.333333333333333148e-01
2.000000000000000000e+00,3.333333333333333148e-01
3.000000000000000000e+00,3.333333333333333148e-01
4.000000000000000000e+00,3.333333333333333148e-01
5.000000000000000000e+00,3.333333333333333148e-01
6.000000000000000000e+00,3.333333333333333148e-01
7.000000000000000000e+00,3.333333333333333148e-01
8.000000000000000000e+00,3.333333333333333148e-01
9.000000000000000000e+00,3.333333333333333148e-01
1.000000000000000000e+01,3.333333333333333148e-01
1.100000000000000000e+01,3.333333333333333148e-01
1.200000000000000000e+01,3.333333333333333148e-01
1.300000000000000000e+01,3.333333333333333148e-01
1.400000000000000000e+01,3.333333333333333148e-01
1.500000000000000000e+01,3.333333333333333148e-01
1.600000000000000000e+01,3.333333333333333148e-01
1.700000000000000000e+01,3.333333333333333148e-01
1.800000000000000000e+01,3.333333333333333148e-01
1.900000000000000000e+01,3.333333333333333148e-01
2.000000000000000000e+01,3.333333333333333148e-01
2.100000000000000000e+01,3.333333333333333148e-01
2.200000000000000000e+01,3.333333333333333148e-01
2.300000000000000000e+01,3.333333333333333148e-01
2.400000000000000000e+01,3.333333333333333148e-01
2.500000000000000000e+01,3.333333333333333148e-01
2.600000000000000000e+01,3.333333333333333148e-01
2.700000000000000000e+01,4.444444444444444198e-01
2.800000000000000000e+01,5.555555555555554692e-01
2.900000000000000000e+01,6.666666666666666297e-01
3.000000000000000000e+01,7.777777777777777901e-01
3.100000000000000000e+01,5.555555555555554692e-01
3.200000000000000000e+01,3.333333333333333148e-01
3.300000000000000000e+01,3.333333333333333148e-01
3.400000000000000000e+01,3.333333333333333148e-01
3.500000000000000000e+01,3.333333333333333148e-01
3.600000000000000000e+01,3.333333333333333148e-01
3.700000000000000000e+01,3.333333333333333148e-01
3.800000000000000000e+01,3.333333333333333148e-01
3.900000000000000000e+01,3.333333333333333148e-01
4.000000000000000000e+01,3.333333333333333148e-01
4.100000000000000000e+01,3.333333333333333148e-01
4.200000000000000000e+01,3.333333333333333148e-01
4.300000000000000000e+01,3.333333333333333148e-01
4.400000000000000000e+01,3.333333333333333148e-01
4.500000000000000000e+01,3.333333333333333148e-01
4.600000000000000000e+01,3.333333333333333148e-01
4.700000000000000000e+01,3.333333333333333148e-01
4.800000000000000000e+01,3.333333333333333148e-01
4.900000000000000000e+01,3.333333333333333148e-01
5.000000000000000000e+01,3.333333333333333148e-01
5.100000000000000000e+01,3.333333333333333148e-01
5.200000000000000000e+01,4.444444444444444198e-01
5.300000000000000000e+01,5.555555555555554692e-01
5.400000000000000000e+01,6.666666666666666297e-01
5.500000000000000000e+01,7.777777777777777901e-01
5.600000000000000000e+01,8.888888888888889506e-01
5.700000000000000000e+01,1.000000000000000222e+00
5.800000000000000000e+01,1.111111111111111160e+00
5.900000000000000000e+01,1.222222222222222321e+00
6.000000000000000000e+01,1.555555555555555580e+00
6.100000000000000000e+01,1.888888888888888618e+00
6.200000000000000000e+01,2.222222222222221877e+00
6.300000000000000000e+01,2.555555555555555802e+00
6.400000000000000000e+01,2.888888888888889284e+00
6.500000000000000000e+01,3.222222222222222765e+00
6.600000000000000000e+01,3.555555555555555358e+00
6.700000000000000000e+01,3.333333333333333481e+00
6.800000000000000000e+01,3.222222222222221877e+00
6.900000000000000000e+01,3.444444444444444198e+00
7.000000000000000000e+01,3.666666666666666519e+00
7.100000000000000000e+01,3.888888888888888840e+00
7.200000000000000000e+01,4.111111111111110716e+00
7.300000000000000000e+01,4.333333333333333037e+00
7.400000000000000000e+01,4.555555555555556246e+00
7.500000000000000000e+01,4.777777777777778567e+00
7.600000000000000000e+01,5.000000000000000000e+00
7.700000000000000000e+01,5.222222222222222321e+00
7.800000000000000000e+01,5.444444444444445530e+00
7.900000000000000000e+01,5.666666666666666963e+00
8.000000000000000000e+01,5.888888888888889284e+00
8.100000000000000000e+01,6.111111111111111605e+00
8.200000000000000000e+01,6.333333333333333037e+00
8.300000000000000000e+01,6.555555555555556246e+00
8.400000000000000000e+01,6.777777777777778567e+00
8.500000000000000000e+01,7.000000000000000000e+00
8.600000000000000000e+01,7.222222222222222321e+00
8.700000000000000000e+01,7.444444444444445530e+00
8.800000000000000000e+01,7.666666666666666963e+00
8.900000000000000000e+01,7.888888888888889284e+00
9.000000000000000000e+01,8.111111111111112493e+00
9.100000000000000000e+01,8.333333333333333925e+00
9.200000000000000000e+01,8.555555555555555358e+00
9.300000000000000000e+01,8.777777777777778567e+00
9.400000000000000000e+01,9.000000000000000000e+00
9.500000000000000000e+01,9.222222222222223209e+00
9.600000000000000000e+01,9.444444444444444642e+00
9.700000000000000000e+01,9.666666666666666075e+00
9.800000000000000000e+01,9.888888888888887507e+00
9.900000000000000000e+01,1.011111111111110894e+01
1.000000000000000000e+02,1.033333333333333393e+01
1.010000000000000000e+02,1.055555555555555536e+01
1.020000000000000000e+02,1.077777777777777679e+01
1.030000000000000000e+02,1.100000000000000000e+01
1.040000000000000000e+02,1.122222222222222143e+01
1.050000000000000000e+02,1.155555555555555536e+01
1.060000000000000000e+02,1.188888888888889106e+01
1.070000000000000000e+02,1.222222222222222143e+01
1.080000000000000000e+02,1.255555555555555713e+01
1.090000000000000000e+02,1.288888888888889106e+01
1.100000000000000000e+02,1.322222222222222143e+01
1.110000000000000000e+02,1.355555555555555713e+01
1.120000000000000000e+02,1.388888888888889106e+01
1.130000000000000000e+02,1.422222222222222143e+01
1.140000000000000000e+02,1.455555555555555713e+01
1.150000000000000000e+02,1.488888888888889106e+01
1.160000000000000000e+02,1.522222222222222143e+01
1.170000000000000000e+02,1.555555555555555713e+01
1.180000000000000000e+02,1.588888888888889106e+01
1.190000000000000000e+02,1.622222222222222143e+01
1.200000000000000000e+02,1.655555555555555713e+01
1.210000000000000000e+02,1.688888888888888928e+01
1.220000000000000000e+02,1.722222222222222143e+01
1.230000000000000000e+02,1.755555555555555713e+01
1.240000000000000000e+02,1.788888888888888928e+01
1.250000000000000000e+02,1.822222222222222499e+01
1.260000000000000000e+02,1.855555555555555713e+01
1.270000000000000000e+02,1.888888888888888928e+01
1.280000000000000000e+02,1.922222222222222499e+01
1.290000000000000000e+02,1.955555555555555713e+01
1.300000000000000000e+02,1.988888888888888928e+01
1.310000000000000000e+02,2.022222222222222499e+01
1.320000000000000000e+02,2.055555555555555713e+01
1.330000000000000000e+02,2.088888888888888928e+01
1.340000000000000000e+02,2.122222222222222499e+01
1.350000000000000000e+02,2.155555555555555713e+01
1.360000000000000000e+02,2.188888888888888928e+01
1.370000000000000000e+02,2.222222222222222499e+01
1.380000000000000000e+02,2.255555555555555713e+01
1.390000000000000000e+02,2.288888888888888928e+01
1.400000000000000000e+02,2.322222222222222499e+01
1.410000000000000000e+02,2.355555555555555713e+01
1.420000000000000000e+02,2.388888888888888928e+01
1.430000000000000000e+02,2.422222222222222499e+01
1.440000000000000000e+02,2.455555555555555713e+01
1.450000000000000000e+02,2.488888888888888928e+01
1.460000000000000000e+02,2.522222222222222499e+01
1.470000000000000000e+02,2.555555555555555713e+01
1.480000000000000000e+02,2.588888888888888573e+01
1.490000000000000000e+02,2.622222222222222499e+01
1.500000000000000000e+02,2.655555555555555713e+01
1.510000000000000000e+02,2.688888888888888573e+01
1.520000000000000000e+02,2.722222222222221788e+01
1.530000000000000000e+02,2.755555555555555713e+01
1.540000000000000000e+02,2.788888888888888573e+01
1.550000000000000000e+02,2.822222222222221788e+01
1.560000000000000000e+02,2.855555555555555358e+01
1.570000000000000000e+02,2.888888888888888573e+01
1.580000000000000000e+02,2.922222222222221788e+01
1.590000000000000000e+02,2.955555555555555358e+01
1.600000000000000000e+02,2.988888888888888573e+01
1.610000000000000000e+02,2.966666666666666785e+01
1.620000000000000000e+02,2.944444444444444642e+01
1.630000000000000000e+02,2.922222222222221788e+01
1.640000000000000000e+02,2.900000000000000000e+01
1.650000000000000000e+02,2.877777777777778212e+01
1.660000000000000000e+02,2.855555555555555713e+01
1.670000000000000000e+02,2.833333333333333215e+01
1.680000000000000000e+02,2.811111111111111427e+01
1.690000000000000000e+02,2.788888888888888928e+01
1.700000000000000000e+02,2.766666666666666785e+01
1.710000000000000000e+02,2.744444444444444642e+01
1.720000000000000000e+02,2.722222222222222499e+01
1.730000000000000000e+02,2.700000000000000000e+01
1.740000000000000000e+02,2.677777777777778212e+01
1.750000000000000000e+02,2.655555555555555713e+01
1.760000000000000000e+02,2.633333333333333215e+01
1.770000000000000000e+02,2.666666666666666785e+01
1.780000000000000000e+02,2.700000000000000000e+01
1.790000000000000000e+02,2.733333333333333215e+01
1.800000000000000000e+02,2.766666666666666785e+01
1.810000000000000000e+02,2.800000000000000000e+01
1.820000000000000000e+02,2.833333333333333215e+01
1.830000000000000000e+02,2.866666666666666785e+01
1.840000000000000000e+02,2.900000000000000000e+01
1.850000000000000000e+02,2.933333333333333215e+01
1.860000000000000000e+02,2.966666666666666785e+01
1.870000000000000000e+02,3.000000000000000000e+01
1.880000000000000000e+02,3.033333333333333215e+01
1.890000000000000000e+02,3.066666666666666785e+01
1.900000000000000000e+02,3.100000000000000000e+01
