time_0,x_0,y_0,time_1,x_1,y_1,time_2,x_2,y_2
1.650000000000000000e+02,4.425000000000000044e-01,1.125000000000000028e-01,2.430000000000000000e+02,4.625000000000000222e-01,7.325000000000000400e-01,2.820000000000000000e+02,3.775000000000000022e-01,4.425000000000000044e-01
1.760000000000000000e+02,4.924999999999999933e-01,1.174999999999999933e-01,2.540000000000000000e+02,4.124999999999999778e-01,7.375000000000000444e-01,2.930000000000000000e+02,4.274999999999999911e-01,4.475000000000000089e-01
1.870000000000000000e+02,5.424999999999999822e-01,1.224999999999999978e-01,2.650000000000000000e+02,4.074999999999999734e-01,7.874999999999999778e-01,3.040000000000000000e+02,4.774999999999999800e-01,4.525000000000000133e-01
1.980000000000000000e+02,5.925000000000000266e-01,1.275000000000000022e-01,2.760000000000000000e+02,4.575000000000000178e-01,7.924999999999999822e-01,3.150000000000000000e+02,4.625000000000000222e-01,5.024999999999999467e-01
2.090000000000000000e+02,6.424999999999999600e-01,1.325000000000000067e-01,2.870000000000000000e+02,5.074999999999999512e-01,7.974999999999999867e-01,3.280000000000000000e+02,4.124999999999999778e-01,5.074999999999999512e-01
2.200000000000000000e+02,6.925000000000000044e-01,1.375000000000000111e-01,2.980000000000000000e+02,5.574999999999999956e-01,8.024999999999999911e-01,3.390000000000000000e+02,3.624999999999999889e-01,5.124999999999999556e-01
2.310000000000000000e+02,7.425000000000000488e-01,1.424999999999999878e-01,3.090000000000000000e+02,6.075000000000000400e-01,8.074999999999999956e-01,3.500000000000000000e+02,3.125000000000000000e-01,5.174999999999999600e-01
2.420000000000000000e+02,7.924999999999999822e-01,1.474999999999999922e-01,3.200000000000000000e+02,6.574999999999999734e-01,8.125000000000000000e-01,3.610000000000000000e+02,2.625000000000000111e-01,5.224999999999999645e-01
2.530000000000000000e+02,7.874999999999999778e-01,1.975000000000000089e-01,3.310000000000000000e+02,7.075000000000000178e-01,8.175000000000000044e-01,3.720000000000000000e+02,2.124999999999999944e-01,5.274999999999999689e-01
2.640000000000000000e+02,7.375000000000000444e-01,2.025000000000000133e-01,3.420000000000000000e+02,7.574999999999999512e-01,8.225000000000000089e-01,3.830000000000000000e+02,1.625000000000000056e-01,5.324999999999999734e-01
2.750000000000000000e+02,6.875000000000000000e-01,2.074999999999999900e-01,3.530000000000000000e+02,8.074999999999999956e-01,8.275000000000000133e-01,3.940000000000000000e+02,1.125000000000000028e-01,5.374999999999999778e-01
2.860000000000000000e+02,6.374999999999999556e-01,2.124999999999999944e-01,3.640000000000000000e+02,8.575000000000000400e-01,8.325000000000000178e-01,4.050000000000000000e+02,6.250000000000000000e-02,5.424999999999999822e-01
2.970000000000000000e+02,5.875000000000000222e-01,2.174999999999999989e-01,3.750000000000000000e+02,9.074999999999999734e-01,8.375000000000000222e-01,4.160000000000000000e+02,1.250000000000000069e-02,5.474999999999999867e-01
3.080000000000000000e+02,5.374999999999999778e-01,2.225000000000000033e-01,3.860000000000000000e+02,9.575000000000000178e-01,8.425000000000000266e-01,4.270000000000000000e+02,7.499999999999999722e-03,5.975000000000000311e-01
3.190000000000000000e+02,4.874999999999999889e-01,2.275000000000000078e-01,3.970000000000000000e+02,9.525000000000000133e-01,8.924999999999999600e-01,4.380000000000000000e+02,5.750000000000000250e-02,6.025000000000000355e-01
3.300000000000000000e+02,4.375000000000000000e-01,2.325000000000000122e-01,4.080000000000000000e+02,9.024999999999999689e-01,8.974999999999999645e-01,4.490000000000000000e+02,1.074999999999999983e-01,6.075000000000000400e-01
3.410000000000000000e+02,4.324999999999999956e-01,2.824999999999999734e-01,4.190000000000000000e+02,8.525000000000000355e-01,9.024999999999999689e-01,4.600000000000000000e+02,1.575000000000000011e-01,6.125000000000000444e-01
3.540000000000000000e+02,4.425000000000000044e-01,3.325000000000000178e-01,4.300000000000000000e+02,8.024999999999999911e-01,9.074999999999999734e-01,4.710000000000000000e+02,2.074999999999999900e-01,6.175000000000000488e-01
3.660000000000000000e+02,4.924999999999999933e-01,3.375000000000000222e-01,4.410000000000000000e+02,7.524999999999999467e-01,9.124999999999999778e-01,4.820000000000000000e+02,2.025000000000000133e-01,6.674999999999999822e-01
3.770000000000000000e+02,5.424999999999999822e-01,3.425000000000000266e-01,4.520000000000000000e+02,7.025000000000000133e-01,9.174999999999999822e-01,4.930000000000000000e+02,1.524999999999999967e-01,6.724999999999999867e-01
3.880000000000000000e+02,5.925000000000000266e-01,3.474999999999999756e-01,4.630000000000000000e+02,6.524999999999999689e-01,9.224999999999999867e-01,5.040000000000000000e+02,1.024999999999999939e-01,6.774999999999999911e-01
3.990000000000000000e+02,6.424999999999999600e-01,3.524999999999999800e-01,4.740000000000000000e+02,6.025000000000000355e-01,9.274999999999999911e-01,5.150000000000000000e+02,5.249999999999999806e-02,6.824999999999999956e-01
4.100000000000000000e+02,6.925000000000000044e-01,3.574999999999999845e-01,4.850000000000000000e+02,5.524999999999999911e-01,9.324999999999999956e-01,5.260000000000000000e+02,2.500000000000000052e-03,6.875000000000000000e-01
4.210000000000000000e+02,7.425000000000000488e-01,3.624999999999999889e-01,4.960000000000000000e+02,5.024999999999999467e-01,9.375000000000000000e-01,5.370000000000000000e+02,7.499999999999999722e-03,7.375000000000000444e-01
4.320000000000000000e+02,7.924999999999999822e-01,3.574999999999999845e-01,5.070000000000000000e+02,4.525000000000000133e-01,9.425000000000000044e-01,5.480000000000000000e+02,5.750000000000000250e-02,7.425000000000000488e-01
4.430000000000000000e+02,7.974999999999999867e-01,3.074999999999999956e-01,5.180000000000000000e+02,4.025000000000000244e-01,9.475000000000000089e-01,5.590000000000000000e+02,1.074999999999999983e-01,7.475000000000000533e-01
4.540000000000000000e+02,8.024999999999999911e-01,2.575000000000000067e-01,5.290000000000000000e+02,3.524999999999999800e-01,9.525000000000000133e-01,5.700000000000000000e+02,1.575000000000000011e-01,7.524999999999999467e-01
4.650000000000000000e+02,8.525000000000000355e-01,2.525000000000000022e-01,5.400000000000000000e+02,3.474999999999999756e-01,8.974999999999999645e-01,5.810000000000000000e+02,2.074999999999999900e-01,7.574999999999999512e-01
4.760000000000000000e+02,8.575000000000000400e-01,2.025000000000000133e-01,5.520000000000000000e+02,3.425000000000000266e-01,8.475000000000000311e-01,5.920000000000000000e+02,2.025000000000000133e-01,8.074999999999999956e-01
4.870000000000000000e+02,9.074999999999999734e-01,1.975000000000000089e-01,5.630000000000000000e+02,3.375000000000000222e-01,7.974999999999999867e-01,6.030000000000000000e+02,1.524999999999999967e-01,8.125000000000000000e-01
4.980000000000000000e+02,9.124999999999999778e-01,1.474999999999999922e-01,5.740000000000000000e+02,2.874999999999999778e-01,8.175000000000000044e-01,6.140000000000000000e+02,1.024999999999999939e-01,8.175000000000000044e-01
5.090000000000000000e+02,9.174999999999999822e-01,9.750000000000000333e-02,5.880000000000000000e+02,2.824999999999999734e-01,8.675000000000000488e-01,6.250000000000000000e+02,5.249999999999999806e-02,8.225000000000000089e-01
5.200000000000000000e+02,9.224999999999999867e-01,4.750000000000000056e-02,5.990000000000000000e+02,2.775000000000000244e-01,9.174999999999999822e-01,6.360000000000000000e+02,2.500000000000000052e-03,8.275000000000000133e-01
5.310000000000000000e+02,9.725000000000000311e-01,4.250000000000000305e-02,6.100000000000000000e+02,2.275000000000000078e-01,9.224999999999999867e-01,6.470000000000000000e+02,7.499999999999999722e-03,8.774999999999999467e-01
5.420000000000000000e+02,9.775000000000000355e-01,9.249999999999999889e-02,6.210000000000000000e+02,2.225000000000000033e-01,9.725000000000000311e-01,6.580000000000000000e+02,5.750000000000000250e-02,8.824999999999999512e-01
5.530000000000000000e+02,9.725000000000000311e-01,1.424999999999999878e-01,6.320000000000000000e+02,1.724999999999999867e-01,9.825000000000000400e-01,6.690000000000000000e+02,1.074999999999999983e-01,8.874999999999999556e-01
5.640000000000000000e+02,9.675000000000000266e-01,1.925000000000000044e-01,6.440000000000000000e+02,2.675000000000000155e-01,9.975000000000000533e-01,6.800000000000000000e+02,1.575000000000000011e-01,8.924999999999999600e-01
5.750000000000000000e+02,9.625000000000000222e-01,2.424999999999999933e-01,6.660000000000000000e+02,4.074999999999999734e-01,9.975000000000000533e-01,6.910000000000000000e+02,2.074999999999999900e-01,8.974999999999999645e-01
5.860000000000000000e+02,9.124999999999999778e-01,2.474999999999999978e-01,7.320000000000000000e+02,4.625000000000000222e-01,9.975000000000000533e-01,7.420000000000000000e+02,2.374999999999999889e-01,8.525000000000000355e-01
5.970000000000000000e+02,9.074999999999999734e-01,2.974999999999999867e-01,7.430000000000000000e+02,5.274999999999999689e-01,9.875000000000000444e-01,7.570000000000000000e+02,2.625000000000000111e-01,8.074999999999999956e-01
6.080000000000000000e+02,8.575000000000000400e-01,3.024999999999999911e-01,7.660000000000000000e+02,5.775000000000000133e-01,9.925000000000000488e-01,7.710000000000000000e+02,3.074999999999999956e-01,7.824999999999999734e-01
6.190000000000000000e+02,8.525000000000000355e-01,3.524999999999999800e-01,7.770000000000000000e+02,6.274999999999999467e-01,9.975000000000000533e-01,7.850000000000000000e+02,3.125000000000000000e-01,7.325000000000000400e-01
6.300000000000000000e+02,9.024999999999999689e-01,3.574999999999999845e-01,7.880000000000000000e+02,6.824999999999999956e-01,9.975000000000000533e-01,7.960000000000000000e+02,3.175000000000000044e-01,6.824999999999999956e-01
6.410000000000000000e+02,9.525000000000000133e-01,3.624999999999999889e-01,8.310000000000000000e+02,7.425000000000000488e-01,9.975000000000000533e-01,8.070000000000000000e+02,3.225000000000000089e-01,6.324999999999999512e-01
6.520000000000000000e+02,9.475000000000000089e-01,4.124999999999999778e-01,8.430000000000000000e+02,7.924999999999999822e-01,9.925000000000000488e-01,8.180000000000000000e+02,3.275000000000000133e-01,5.825000000000000178e-01
6.630000000000000000e+02,8.974999999999999645e-01,4.174999999999999822e-01,8.540000000000000000e+02,8.425000000000000266e-01,9.875000000000000444e-01,8.290000000000000000e+02,3.775000000000000022e-01,5.675000000000000044e-01
6.740000000000000000e+02,8.475000000000000311e-01,4.224999999999999867e-01,8.650000000000000000e+02,8.924999999999999600e-01,9.825000000000000400e-01,8.420000000000000000e+02,4.274999999999999911e-01,5.625000000000000000e-01
6.850000000000000000e+02,8.425000000000000266e-01,4.724999999999999756e-01,8.760000000000000000e+02,9.425000000000000044e-01,9.775000000000000355e-01,8.530000000000000000e+02,2.725000000000000200e-01,5.725000000000000089e-01
6.960000000000000000e+02,8.924999999999999600e-01,4.774999999999999800e-01,8.870000000000000000e+02,9.925000000000000488e-01,9.725000000000000311e-01,8.860000000000000000e+02,2.625000000000000111e-01,6.424999999999999600e-01
7.070000000000000000e+02,9.425000000000000044e-01,4.824999999999999845e-01,8.980000000000000000e+02,9.975000000000000533e-01,9.224999999999999867e-01,9.120000000000000000e+02,2.474999999999999978e-01,6.925000000000000044e-01
7.180000000000000000e+02,9.925000000000000488e-01,4.724999999999999756e-01,9.090000000000000000e+02,9.975000000000000533e-01,8.024999999999999911e-01,9.250000000000000000e+02,1.724999999999999867e-01,4.724999999999999756e-01
7.300000000000000000e+02,9.975000000000000533e-01,4.224999999999999867e-01,9.330000000000000000e+02,9.925000000000000488e-01,7.524999999999999467e-01,9.840000000000000000e+02,1.224999999999999978e-01,4.675000000000000266e-01
7.410000000000000000e+02,9.775000000000000355e-01,3.125000000000000000e-01,9.440000000000000000e+02,9.875000000000000444e-01,7.025000000000000133e-01,9.950000000000000000e+02,7.249999999999999500e-02,4.625000000000000222e-01
7.770000000000000000e+02,7.974999999999999867e-01,4.074999999999999734e-01,9.550000000000000000e+02,9.375000000000000000e-01,6.975000000000000089e-01,1.006000000000000000e+03,2.249999999999999917e-02,4.575000000000000178e-01
8.320000000000000000e+02,7.475000000000000533e-01,4.124999999999999778e-01,9.660000000000000000e+02,9.324999999999999956e-01,7.475000000000000533e-01,1.017000000000000000e+03,7.499999999999999722e-03,3.074999999999999956e-01
8.430000000000000000e+02,6.975000000000000089e-01,4.174999999999999822e-01,9.770000000000000000e+02,8.824999999999999512e-01,7.524999999999999467e-01,1.050000000000000000e+03,2.500000000000000052e-03,2.575000000000000067e-01
8.540000000000000000e+02,6.474999999999999645e-01,4.224999999999999867e-01,9.880000000000000000e+02,8.325000000000000178e-01,7.574999999999999512e-01,1.061000000000000000e+03,1.250000000000000069e-02,2.074999999999999900e-01
8.650000000000000000e+02,5.975000000000000311e-01,4.274999999999999911e-01,9.990000000000000000e+02,7.425000000000000488e-01,7.574999999999999512e-01,1.073000000000000000e+03,1.750000000000000167e-02,1.575000000000000011e-01
8.760000000000000000e+02,5.474999999999999867e-01,4.324999999999999956e-01,1.023000000000000000e+03,7.724999999999999645e-01,6.424999999999999600e-01,1.084000000000000000e+03,2.249999999999999917e-02,1.074999999999999983e-01
8.870000000000000000e+02,4.974999999999999978e-01,4.375000000000000000e-01,1.052000000000000000e+03,7.674999999999999600e-01,5.925000000000000266e-01,1.095000000000000000e+03,2.750000000000000014e-02,5.750000000000000250e-02
8.980000000000000000e+02,4.724999999999999756e-01,3.875000000000000111e-01,1.065000000000000000e+03,7.624999999999999556e-01,5.424999999999999822e-01,1.106000000000000000e+03,3.250000000000000111e-02,7.499999999999999722e-03
9.130000000000000000e+02,4.974999999999999978e-01,2.824999999999999734e-01,1.076000000000000000e+03,7.125000000000000222e-01,5.374999999999999778e-01,1.117000000000000000e+03,8.250000000000000389e-02,2.500000000000000052e-03
9.390000000000000000e+02,5.474999999999999867e-01,2.775000000000000244e-01,1.087000000000000000e+03,6.624999999999999778e-01,5.324999999999999734e-01,1.128000000000000000e+03,1.325000000000000067e-01,7.499999999999999722e-03
9.500000000000000000e+02,5.975000000000000311e-01,2.725000000000000200e-01,1.098000000000000000e+03,6.125000000000000444e-01,5.274999999999999689e-01,1.139000000000000000e+03,1.824999999999999956e-01,1.250000000000000069e-02
9.610000000000000000e+02,6.474999999999999645e-01,2.675000000000000155e-01,1.109000000000000000e+03,5.625000000000000000e-01,5.224999999999999645e-01,1.150000000000000000e+03,2.325000000000000122e-01,1.750000000000000167e-02
9.720000000000000000e+02,6.975000000000000089e-01,2.625000000000000111e-01,1.120000000000000000e+03,5.124999999999999556e-01,5.274999999999999689e-01,1.161000000000000000e+03,2.824999999999999734e-01,2.249999999999999917e-02
9.830000000000000000e+02,7.475000000000000533e-01,2.525000000000000022e-01,1.131000000000000000e+03,5.074999999999999512e-01,5.775000000000000133e-01,1.172000000000000000e+03,2.775000000000000244e-01,7.249999999999999500e-02
9.950000000000000000e+02,7.475000000000000533e-01,8.749999999999999445e-02,1.142000000000000000e+03,4.575000000000000178e-01,5.825000000000000178e-01,1.183000000000000000e+03,2.275000000000000078e-01,7.749999999999999944e-02
1.028000000000000000e+03,6.975000000000000089e-01,8.250000000000000389e-02,1.153000000000000000e+03,4.525000000000000133e-01,6.324999999999999512e-01,1.194000000000000000e+03,1.774999999999999911e-01,8.250000000000000389e-02
1.039000000000000000e+03,6.474999999999999645e-01,7.749999999999999944e-02,1.164000000000000000e+03,5.024999999999999467e-01,6.374999999999999556e-01,1.205000000000000000e+03,1.275000000000000022e-01,8.749999999999999445e-02
1.050000000000000000e+03,7.924999999999999822e-01,5.750000000000000250e-02,1.175000000000000000e+03,5.524999999999999911e-01,6.424999999999999600e-01,1.216000000000000000e+03,7.749999999999999944e-02,9.249999999999999889e-02
1.083000000000000000e+03,4.724999999999999756e-01,1.675000000000000100e-01,1.186000000000000000e+03,6.025000000000000355e-01,6.474999999999999645e-01,1.227000000000000000e+03,7.249999999999999500e-02,1.424999999999999878e-01
1.169000000000000000e+03,4.224999999999999867e-01,1.724999999999999867e-01,1.197000000000000000e+03,6.524999999999999689e-01,6.524999999999999689e-01,1.238000000000000000e+03,1.224999999999999978e-01,1.474999999999999922e-01
1.180000000000000000e+03,3.724999999999999978e-01,1.625000000000000056e-01,1.208000000000000000e+03,6.574999999999999734e-01,5.975000000000000311e-01,1.249000000000000000e+03,1.724999999999999867e-01,1.524999999999999967e-01
1.192000000000000000e+03,3.024999999999999911e-01,7.499999999999999722e-03,1.220000000000000000e+03,6.025000000000000355e-01,5.875000000000000222e-01,1.260000000000000000e+03,2.225000000000000033e-01,1.575000000000000011e-01
1.237000000000000000e+03,5.374999999999999778e-01,4.874999999999999889e-01,1.233000000000000000e+03,4.274999999999999911e-01,6.774999999999999911e-01,1.271000000000000000e+03,2.725000000000000200e-01,1.625000000000000056e-01
1.380000000000000000e+03,5.875000000000000222e-01,4.924999999999999933e-01,1.286000000000000000e+03,4.025000000000000244e-01,8.375000000000000222e-01,1.282000000000000000e+03,3.225000000000000089e-01,1.675000000000000100e-01
1.391000000000000000e+03,6.374999999999999556e-01,4.974999999999999978e-01,1.323000000000000000e+03,4.525000000000000133e-01,8.425000000000000266e-01,1.293000000000000000e+03,3.175000000000000044e-01,2.174999999999999989e-01
1.402000000000000000e+03,6.875000000000000000e-01,5.024999999999999467e-01,1.334000000000000000e+03,5.024999999999999467e-01,8.475000000000000311e-01,1.304000000000000000e+03,3.674999999999999933e-01,2.225000000000000033e-01
1.413000000000000000e+03,7.375000000000000444e-01,5.074999999999999512e-01,1.345000000000000000e+03,5.524999999999999911e-01,8.525000000000000355e-01,1.315000000000000000e+03,3.275000000000000133e-01,2.725000000000000200e-01
1.424000000000000000e+03,7.824999999999999734e-01,4.625000000000000222e-01,1.356000000000000000e+03,6.025000000000000355e-01,8.575000000000000400e-01,1.333000000000000000e+03,2.775000000000000244e-01,2.775000000000000244e-01
1.444000000000000000e+03,8.024999999999999911e-01,5.124999999999999556e-01,1.367000000000000000e+03,6.524999999999999689e-01,8.625000000000000444e-01,1.344000000000000000e+03,2.275000000000000078e-01,2.824999999999999734e-01
nan,nan,nan,1.378000000000000000e+03,8.275000000000000133e-01,5.875000000000000222e-01,1.355000000000000000e+03,1.774999999999999911e-01,2.874999999999999778e-01
nan,nan,nan,nan,nan,nan,1.366000000000000000e+03,1.275000000000000022e-01,2.924999999999999822e-01
nan,nan,nan,nan,nan,nan,1.377000000000000000e+03,7.749999999999999944e-02,2.974999999999999867e-01
nan,nan,nan,nan,nan,nan,1.388000000000000000e+03,7.249999999999999500e-02,2.424999999999999933e-01
nan,nan,nan,nan,nan,nan,1.400000000000000000e+03,6.750000000000000444e-02,1.925000000000000044e-01
nan,nan,nan,nan,nan,nan,1.411000000000000000e+03,1.275000000000000022e-01,2.025000000000000133e-01
nan,nan,nan,nan,nan,nan,1.425000000000000000e+03,1.774999999999999911e-01,2.074999999999999900e-01
nan,nan,nan,nan,nan,nan,1.436000000000000000e+03,2.275000000000000078e-01,2.124999999999999944e-01
nan,nan,nan,nan,nan,nan,1.447000000000000000e+03,3.175000000000000044e-01,1.074999999999999983e-01
nan,nan,nan,nan,nan,nan,1.486000000000000000e+03,3.375000000000000222e-01,3.775000000000000022e-01
nan,nan,nan,nan,nan,nan,1.544000000000000000e+03,3.875000000000000111e-01,3.825000000000000067e-01
nan,nan,nan,nan,nan,nan,1.555000000000000000e+03,4.375000000000000000e-01,3.875000000000000111e-01
nan,nan,nan,nan,nan,nan,1.566000000000000000e+03,8.250000000000000389e-02,9.375000000000000000e-01
nan,nan,nan,nan,nan,nan,1.747000000000000000e+03,3.250000000000000111e-02,9.425000000000000044e-01
nan,nan,nan,nan,nan,nan,1.758000000000000000e+03,2.750000000000000014e-02,9.925000000000000488e-01
nan,nan,nan,nan,nan,nan,1.769000000000000000e+03,7.749999999999999944e-02,9.975000000000000533e-01
