time_0,x_0,y_0,time_1,x_1,y_1,time_2,x_2,y_2
1.000000000000000000e+00,7.028571428571428470e-01,2.999999999999999889e-01,1.000000000000000000e+00,6.999999999999999556e-01,4.057142857142856940e-01,1.000000000000000000e+00,4.971428571428571086e-01,5.142857142857142350e-01
3.000000000000000000e+00,7.057142857142857384e-01,2.999999999999999889e-01,3.700000000000000000e+01,6.999999999999999556e-01,4.057142857142856940e-01,1.460000000000000000e+02,4.714285714285714191e-01,5.114285714285713436e-01
5.000000000000000000e+00,7.085714285714286298e-01,2.999999999999999889e-01,3.900000000000000000e+01,6.999999999999999556e-01,4.057142857142856940e-01,1.550000000000000000e+02,4.542857142857142927e-01,5.285714285714285809e-01
7.000000000000000000e+00,7.114285714285714102e-01,2.999999999999999889e-01,4.100000000000000000e+01,6.999999999999999556e-01,4.199999999999999845e-01,1.680000000000000000e+02,4.714285714285714191e-01,5.514285714285714901e-01
9.000000000000000000e+00,7.142857142857143016e-01,2.999999999999999889e-01,4.500000000000000000e+01,6.999999999999999556e-01,4.257142857142857117e-01,1.810000000000000000e+02,4.285714285714285476e-01,5.228571428571429092e-01
1.100000000000000000e+01,7.171428571428571930e-01,2.999999999999999889e-01,4.800000000000000000e+01,6.999999999999999556e-01,4.314285714285714390e-01,2.030000000000000000e+02,4.714285714285714191e-01,5.771428571428570686e-01
1.300000000000000000e+01,7.199999999999999734e-01,2.999999999999999889e-01,5.100000000000000000e+01,6.999999999999999556e-01,4.428571428571428381e-01,2.340000000000000000e+02,4.057142857142856940e-01,5.514285714285714901e-01
1.500000000000000000e+01,7.228571428571428648e-01,2.999999999999999889e-01,5.700000000000000000e+01,6.999999999999999556e-01,4.542857142857142927e-01,2.630000000000000000e+02,4.142857142857143127e-01,5.028571428571428914e-01
1.700000000000000000e+01,7.257142857142856451e-01,2.999999999999999889e-01,6.100000000000000000e+01,7.285714285714285365e-01,4.257142857142857117e-01,2.820000000000000000e+02,3.800000000000000044e-01,5.457142857142857073e-01
1.900000000000000000e+01,7.285714285714285365e-01,2.999999999999999889e-01,7.800000000000000000e+01,6.857142857142857206e-01,4.742857142857143105e-01,3.060000000000000000e+02,4.085714285714285854e-01,4.771428571428571463e-01
2.100000000000000000e+01,6.714285714285713746e-01,2.999999999999999889e-01,1.070000000000000000e+02,7.542857142857142261e-01,4.314285714285714390e-01,3.370000000000000000e+02,3.571428571428571508e-01,5.571428571428571619e-01
4.100000000000000000e+01,7.257142857142856451e-01,2.714285714285714080e-01,1.430000000000000000e+02,7.085714285714286298e-01,5.000000000000000000e-01,3.800000000000000000e+02,3.599999999999999867e-01,4.828571428571428181e-01
