time_0,x_0,y_0,time_1,x_1,y_1,time_2,x_2,y_2
1.000000000000000000e+00,6.774999999999999911e-01,3.250000000000000111e-01,1.000000000000000000e+00,6.750000000000000444e-01,4.200000000000000400e-01,1.000000000000000000e+00,4.974999999999999423e-01,5.150000000000000133e-01
3.000000000000000000e+00,6.799999999999999378e-01,3.250000000000000111e-01,3.800000000000000000e+01,6.750000000000000444e-01,4.549999999999999600e-01,1.470000000000000000e+02,4.749999999999999778e-01,5.124999999999999556e-01
5.000000000000000000e+00,6.824999999999999956e-01,3.250000000000000111e-01,5.300000000000000000e+01,6.574999999999999734e-01,4.700000000000000289e-01,1.570000000000000000e+02,4.674999999999999711e-01,5.124999999999999556e-01
7.000000000000000000e+00,6.849999999999999423e-01,3.250000000000000111e-01,6.700000000000000000e+01,6.374999999999999556e-01,4.674999999999999711e-01,1.610000000000000000e+02,4.625000000000000222e-01,5.124999999999999556e-01
9.000000000000000000e+00,6.875000000000000000e-01,3.250000000000000111e-01,7.600000000000000000e+01,6.774999999999999911e-01,4.874999999999999889e-01,1.630000000000000000e+02,4.500000000000000111e-01,5.124999999999999556e-01
1.100000000000000000e+01,6.900000000000000577e-01,3.250000000000000111e-01,9.800000000000000000e+01,6.250000000000000000e-01,4.474999999999999534e-01,1.690000000000000000e+02,4.375000000000000000e-01,5.124999999999999556e-01
1.300000000000000000e+01,6.925000000000000044e-01,3.250000000000000111e-01,1.320000000000000000e+02,6.900000000000000577e-01,5.050000000000000044e-01,1.750000000000000000e+02,4.700000000000000289e-01,5.374999999999999778e-01
1.500000000000000000e+01,6.950000000000000622e-01,3.250000000000000111e-01,1.780000000000000000e+02,6.075000000000000400e-01,4.700000000000000289e-01,1.950000000000000000e+02,4.200000000000000400e-01,5.124999999999999556e-01
1.700000000000000000e+01,6.975000000000000089e-01,3.250000000000000111e-01,2.220000000000000000e+02,6.250000000000000000e-01,5.275000000000000799e-01,2.220000000000000000e+02,4.474999999999999534e-01,5.599999999999999423e-01
1.900000000000000000e+01,6.999999999999999556e-01,3.250000000000000111e-01,2.490000000000000000e+02,6.774999999999999911e-01,5.275000000000000799e-01,2.490000000000000000e+02,3.975000000000000200e-01,5.349999999999999201e-01
2.100000000000000000e+01,6.500000000000000222e-01,3.250000000000000111e-01,2.710000000000000000e+02,6.199999999999999956e-01,5.500000000000000444e-01,2.760000000000000000e+02,4.150000000000000355e-01,4.900000000000000466e-01
4.100000000000000000e+01,7.224999999999999201e-01,3.250000000000000111e-01,3.020000000000000000e+02,6.724999999999999867e-01,5.500000000000000444e-01,3.000000000000000000e+02,3.750000000000000000e-01,5.300000000000000266e-01
6.800000000000000000e+01,6.525000000000000799e-01,2.999999999999999889e-01,3.220000000000000000e+02,6.075000000000000400e-01,5.675000000000000044e-01,3.290000000000000000e+02,3.900000000000000133e-01,4.749999999999999778e-01
1.030000000000000000e+02,6.275000000000000577e-01,3.325000000000000178e-01,3.540000000000000000e+02,6.750000000000000444e-01,5.725000000000000089e-01,3.540000000000000000e+02,4.375000000000000000e-01,4.825000000000000400e-01
1.250000000000000000e+02,7.299999999999999822e-01,3.024999999999999911e-01,3.820000000000000000e+02,6.174999999999999378e-01,5.900000000000000799e-01,3.750000000000000000e+02,3.575000000000000400e-01,4.700000000000000289e-01
1.750000000000000000e+02,7.224999999999999201e-01,3.499999999999999778e-01,4.110000000000000000e+02,5.849999999999999645e-01,5.625000000000000000e-01,4.090000000000000000e+02,3.524999999999999800e-01,5.300000000000000266e-01
1.940000000000000000e+02,7.474999999999999423e-01,2.899999999999999800e-01,4.340000000000000000e+02,6.149999999999999911e-01,6.125000000000000444e-01,4.340000000000000000e+02,3.399999999999999689e-01,4.575000000000000178e-01
