time,delivered,dropped,duplicated,total
1.650000000000000000e+02,1.038000000000000000e+03,4.910000000000000000e+02,7.700000000000000000e+01,1.606000000000000000e+03
1.660000000000000000e+02,1.040000000000000000e+03,4.990000000000000000e+02,7.800000000000000000e+01,1.617000000000000000e+03
1.670000000000000000e+02,1.042000000000000000e+03,5.070000000000000000e+02,7.900000000000000000e+01,1.628000000000000000e+03
1.680000000000000000e+02,1.044000000000000000e+03,5.150000000000000000e+02,8.000000000000000000e+01,1.639000000000000000e+03
1.690000000000000000e+02,1.046000000000000000e+03,5.230000000000000000e+02,8.100000000000000000e+01,1.650000000000000000e+03
1.700000000000000000e+02,1.048000000000000000e+03,5.310000000000000000e+02,8.200000000000000000e+01,1.661000000000000000e+03
1.710000000000000000e+02,1.050000000000000000e+03,5.390000000000000000e+02,8.300000000000000000e+01,1.672000000000000000e+03
1.720000000000000000e+02,1.052000000000000000e+03,5.470000000000000000e+02,8.400000000000000000e+01,1.683000000000000000e+03
1.730000000000000000e+02,1.054000000000000000e+03,5.550000000000000000e+02,8.500000000000000000e+01,1.694000000000000000e+03
1.740000000000000000e+02,1.056000000000000000e+03,5.630000000000000000e+02,8.600000000000000000e+01,1.705000000000000000e+03
1.750000000000000000e+02,1.063000000000000000e+03,5.710000000000000000e+02,8.700000000000000000e+01,1.721000000000000000e+03
1.760000000000000000e+02,1.069000000000000000e+03,5.780000000000000000e+02,8.700000000000000000e+01,1.734000000000000000e+03
1.770000000000000000e+02,1.075000000000000000e+03,5.850000000000000000e+02,8.700000000000000000e+01,1.747000000000000000e+03
1.780000000000000000e+02,1.081000000000000000e+03,5.920000000000000000e+02,8.700000000000000000e+01,1.760000000000000000e+03
1.790000000000000000e+02,1.087000000000000000e+03,5.990000000000000000e+02,8.700000000000000000e+01,1.773000000000000000e+03
1.800000000000000000e+02,1.093000000000000000e+03,6.060000000000000000e+02,8.700000000000000000e+01,1.786000000000000000e+03
1.810000000000000000e+02,1.099000000000000000e+03,6.130000000000000000e+02,8.700000000000000000e+01,1.799000000000000000e+03
