time,avg_delay
1.500000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,0.000000000000000000e+00
1.900000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,0.000000000000000000e+00
2.200000000000000000e+01,0.000000000000000000e+00
2.300000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+01,0.000000000000000000e+00
2.500000000000000000e+01,0.000000000000000000e+00
2.600000000000000000e+01,0.000000000000000000e+00
2.700000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,0.000000000000000000e+00
2.900000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,0.000000000000000000e+00
3.100000000000000000e+01,0.000000000000000000e+00
3.200000000000000000e+01,0.000000000000000000e+00
3.300000000000000000e+01,0.000000000000000000e+00
3.400000000000000000e+01,0.000000000000000000e+00
3.500000000000000000e+01,0.000000000000000000e+00
3.600000000000000000e+01,0.000000000000000000e+00
3.700000000000000000e+01,0.000000000000000000e+00
3.800000000000000000e+01,0.000000000000000000e+00
3.900000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+01,0.000000000000000000e+00
4.100000000000000000e+01,0.000000000000000000e+00
4.200000000000000000e+01,0.000000000000000000e+00
4.300000000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+01,0.000000000000000000e+00
4.500000000000000000e+01,0.000000000000000000e+00
4.600000000000000000e+01,0.000000000000000000e+00
4.700000000000000000e+01,0.000000000000000000e+00
4.800000000000000000e+01,0.000000000000000000e+00
4.900000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,0.000000000000000000e+00
5.100000000000000000e+01,0.000000000000000000e+00
5.200000000000000000e+01,0.000000000000000000e+00
5.300000000000000000e+01,0.000000000000000000e+00
5.400000000000000000e+01,0.000000000000000000e+00
5.500000000000000000e+01,0.000000000000000000e+00
5.600000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,0.000000000000000000e+00
5.800000000000000000e+01,0.000000000000000000e+00
5.900000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+01,0.000000000000000000e+00
6.100000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,0.000000000000000000e+00
6.300000000000000000e+01,0.000000000000000000e+00
6.400000000000000000e+01,0.000000000000000000e+00
6.500000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,2.333333333333333440e-02
6.700000000000000000e+01,5.666666666666666380e-02
6.800000000000000000e+01,9.666666666666666463e-02
6.900000000000000000e+01,1.499999999999999944e-01
7.000000000000000000e+01,2.099999999999999922e-01
7.100000000000000000e+01,2.800000000000000266e-01
7.200000000000000000e+01,3.599999999999999867e-01
7.300000000000000000e+01,4.466666666666666563e-01
7.400000000000000000e+01,5.466666666666666341e-01
7.500000000000000000e+01,6.533333333333333215e-01
7.600000000000000000e+01,7.700000000000000178e-01
7.700000000000000000e+01,8.966666666666666119e-01
7.800000000000000000e+01,1.030000000000000027e+00
7.900000000000000000e+01,1.176666666666666750e+00
8.000000000000000000e+01,1.330000000000000071e+00
8.100000000000000000e+01,1.493333333333333401e+00
8.200000000000000000e+01,1.666666666666666741e+00
8.300000000000000000e+01,1.846666666666666679e+00
8.400000000000000000e+01,2.040000000000000036e+00
8.500000000000000000e+01,2.240000000000000213e+00
8.600000000000000000e+01,2.450000000000000178e+00
8.700000000000000000e+01,2.683333333333333126e+00
8.800000000000000000e+01,3.036666666666666625e+00
8.900000000000000000e+01,3.490000000000000213e+00
9.000000000000000000e+01,3.573333333333333250e+00
9.100000000000000000e+01,3.663333333333333552e+00
9.200000000000000000e+01,3.770000000000000018e+00
9.300000000000000000e+01,3.883333333333333304e+00
9.400000000000000000e+01,4.003333333333332966e+00
9.500000000000000000e+01,4.096666666666666679e+00
9.600000000000000000e+01,4.173333333333332895e+00
9.700000000000000000e+01,4.246666666666667034e+00
9.800000000000000000e+01,4.320000000000000284e+00
9.900000000000000000e+01,4.400000000000000355e+00
1.000000000000000000e+02,4.493333333333333179e+00
1.010000000000000000e+02,4.599999999999999645e+00
1.020000000000000000e+02,4.716666666666666785e+00
1.030000000000000000e+02,4.846666666666666679e+00
1.040000000000000000e+02,5.073333333333333250e+00
1.050000000000000000e+02,5.303333333333333677e+00
1.060000000000000000e+02,5.523333333333333428e+00
1.070000000000000000e+02,5.743333333333333179e+00
1.080000000000000000e+02,5.973333333333333606e+00
1.090000000000000000e+02,6.209999999999999964e+00
1.100000000000000000e+02,6.459999999999999964e+00
1.110000000000000000e+02,6.713333333333332931e+00
1.120000000000000000e+02,6.976666666666666572e+00
1.130000000000000000e+02,7.036666666666667069e+00
1.140000000000000000e+02,7.153333333333333321e+00
1.150000000000000000e+02,7.413333333333333108e+00
1.160000000000000000e+02,7.679999999999999716e+00
1.170000000000000000e+02,7.919999999999999929e+00
1.180000000000000000e+02,8.070000000000000284e+00
1.190000000000000000e+02,8.136666666666666714e+00
1.200000000000000000e+02,8.626666666666666927e+00
1.210000000000000000e+02,9.073333333333334139e+00
1.220000000000000000e+02,9.556666666666666643e+00
1.230000000000000000e+02,1.012666666666666693e+01
1.240000000000000000e+02,1.068333333333333357e+01
1.250000000000000000e+02,1.134999999999999964e+01
1.260000000000000000e+02,1.209333333333333371e+01
1.270000000000000000e+02,1.306000000000000050e+01
1.280000000000000000e+02,1.412666666666666693e+01
1.290000000000000000e+02,1.526333333333333364e+01
1.300000000000000000e+02,1.651333333333333186e+01
1.310000000000000000e+02,1.788666666666666671e+01
1.320000000000000000e+02,1.932999999999999829e+01
1.330000000000000000e+02,2.136666666666666714e+01
1.340000000000000000e+02,2.392999999999999972e+01
1.350000000000000000e+02,2.571666666666666501e+01
1.360000000000000000e+02,2.642229729729729826e+01
1.370000000000000000e+02,2.943537414965986443e+01
1.380000000000000000e+02,3.095876288659793829e+01
1.390000000000000000e+02,3.420761245674740536e+01
1.400000000000000000e+02,3.674048442906574508e+01
1.410000000000000000e+02,3.720921985815602540e+01
1.420000000000000000e+02,3.819928825622776003e+01
1.430000000000000000e+02,3.943214285714285694e+01
1.440000000000000000e+02,4.072302158273381423e+01
1.450000000000000000e+02,4.288447653429602724e+01
1.460000000000000000e+02,4.501811594202898448e+01
1.470000000000000000e+02,4.758695652173913260e+01
1.480000000000000000e+02,4.733454545454545581e+01
1.490000000000000000e+02,4.768363636363636715e+01
1.500000000000000000e+02,4.802545454545454362e+01
1.510000000000000000e+02,4.845454545454545325e+01
1.520000000000000000e+02,4.886909090909090736e+01
1.530000000000000000e+02,4.922545454545454646e+01
1.540000000000000000e+02,4.905474452554744857e+01
1.550000000000000000e+02,4.951459854014598250e+01
1.560000000000000000e+02,4.989051094890510996e+01
1.570000000000000000e+02,5.006204379562043982e+01
1.580000000000000000e+02,5.025547445255474344e+01
1.590000000000000000e+02,5.045985401459854103e+01
1.600000000000000000e+02,4.978754578754578830e+01
1.610000000000000000e+02,4.960805860805860590e+01
1.620000000000000000e+02,4.923443223443223360e+01
1.630000000000000000e+02,4.821978021978021900e+01
1.640000000000000000e+02,4.653846153846154010e+01
1.650000000000000000e+02,4.574358974358974450e+01
1.660000000000000000e+02,4.535144927536232018e+01
1.670000000000000000e+02,4.322661870503597470e+01
1.680000000000000000e+02,4.271174377224199503e+01
1.690000000000000000e+02,4.051943462897526160e+01
1.700000000000000000e+02,3.914487632508834025e+01
1.710000000000000000e+02,3.990311418685121225e+01
1.720000000000000000e+02,4.052777777777777857e+01
1.730000000000000000e+02,4.224738675958187883e+01
1.740000000000000000e+02,4.381818181818182012e+01
1.750000000000000000e+02,4.516140350877193299e+01
1.760000000000000000e+02,4.481338028169014365e+01
1.770000000000000000e+02,4.331672597864768903e+01
1.780000000000000000e+02,4.541071428571428470e+01
1.790000000000000000e+02,4.755395683453237154e+01
1.800000000000000000e+02,4.947999999999999687e+01
1.810000000000000000e+02,5.299272727272727224e+01
1.820000000000000000e+02,5.441454545454545411e+01
1.830000000000000000e+02,5.539416058394160558e+01
1.840000000000000000e+02,5.735164835164835040e+01
1.850000000000000000e+02,5.971217712177121939e+01
1.860000000000000000e+02,6.364312267657992805e+01
1.870000000000000000e+02,6.744194756554307446e+01
1.880000000000000000e+02,7.019391634980988215e+01
1.890000000000000000e+02,7.415384615384616041e+01
1.900000000000000000e+02,7.904247104247103550e+01
1.910000000000000000e+02,8.249609375000000000e+01
1.920000000000000000e+02,8.731102362204724443e+01
1.930000000000000000e+02,9.158799999999999386e+01
1.940000000000000000e+02,9.496326530612245165e+01
1.950000000000000000e+02,9.821666666666666856e+01
1.960000000000000000e+02,1.034351464435146397e+02
1.970000000000000000e+02,1.088702928870292936e+02
1.980000000000000000e+02,1.145230125523012532e+02
1.990000000000000000e+02,1.200794979079497864e+02
2.000000000000000000e+02,1.258326359832636001e+02
2.010000000000000000e+02,1.316624999999999943e+02
2.020000000000000000e+02,1.373801652892562117e+02
2.030000000000000000e+02,1.396311475409836191e+02
2.040000000000000000e+02,1.416153846153846132e+02
2.050000000000000000e+02,1.432168674698795314e+02
2.060000000000000000e+02,1.465896414342629441e+02
2.070000000000000000e+02,1.507047244094488292e+02
2.080000000000000000e+02,1.541484375000000000e+02
2.090000000000000000e+02,1.568875968992248033e+02
2.100000000000000000e+02,1.592615384615384642e+02
2.110000000000000000e+02,1.603590733590733635e+02
2.120000000000000000e+02,1.641201550387596910e+02
2.130000000000000000e+02,1.669418604651162923e+02
2.140000000000000000e+02,1.693538461538461490e+02
2.150000000000000000e+02,1.707977099236641152e+02
2.160000000000000000e+02,1.708863636363636260e+02
2.170000000000000000e+02,1.708233082706767050e+02
2.180000000000000000e+02,1.710740740740740762e+02
2.190000000000000000e+02,1.705054945054945108e+02
2.200000000000000000e+02,1.704581818181818278e+02
2.210000000000000000e+02,1.703489208633093597e+02
2.220000000000000000e+02,1.695357142857142776e+02
2.230000000000000000e+02,1.689929577464788792e+02
2.240000000000000000e+02,1.690034602076124486e+02
2.250000000000000000e+02,1.690816326530612344e+02
2.260000000000000000e+02,1.685540540540540633e+02
2.270000000000000000e+02,1.680033783783783861e+02
2.280000000000000000e+02,1.672229729729729684e+02
2.290000000000000000e+02,1.667466216216216139e+02
2.300000000000000000e+02,1.658648648648648702e+02
2.310000000000000000e+02,1.644290540540540633e+02
2.320000000000000000e+02,1.619662162162162247e+02
2.330000000000000000e+02,1.612500000000000000e+02
2.340000000000000000e+02,1.604594594594594525e+02
2.350000000000000000e+02,1.598141891891891930e+02
2.360000000000000000e+02,1.588108108108108070e+02
2.370000000000000000e+02,1.571148648648648702e+02
2.380000000000000000e+02,1.549493243243243228e+02
2.390000000000000000e+02,1.518986486486486456e+02
2.400000000000000000e+02,1.489528619528619515e+02
2.410000000000000000e+02,1.461510067114093943e+02
2.420000000000000000e+02,1.429665551839464968e+02
2.430000000000000000e+02,1.406166666666666742e+02
2.440000000000000000e+02,1.377333333333333201e+02
2.450000000000000000e+02,1.346766666666666765e+02
2.460000000000000000e+02,1.313899999999999864e+02
2.470000000000000000e+02,1.287266666666666595e+02
2.480000000000000000e+02,1.259533333333333331e+02
2.490000000000000000e+02,1.231633333333333269e+02
2.500000000000000000e+02,1.196800000000000068e+02
2.510000000000000000e+02,1.171200000000000045e+02
2.520000000000000000e+02,1.147466666666666697e+02
2.530000000000000000e+02,1.126400000000000006e+02
2.540000000000000000e+02,1.116466666666666612e+02
2.550000000000000000e+02,1.106566666666666663e+02
2.560000000000000000e+02,1.094899999999999949e+02
2.570000000000000000e+02,1.080233333333333263e+02
2.580000000000000000e+02,1.068533333333333388e+02
2.590000000000000000e+02,1.055933333333333337e+02
2.600000000000000000e+02,1.044200000000000017e+02
2.610000000000000000e+02,1.030866666666666731e+02
2.620000000000000000e+02,1.025133333333333354e+02
2.630000000000000000e+02,1.014200000000000017e+02
2.640000000000000000e+02,1.000733333333333377e+02
2.650000000000000000e+02,9.832333333333333769e+01
2.660000000000000000e+02,9.696999999999999886e+01
2.670000000000000000e+02,9.597333333333332916e+01
2.680000000000000000e+02,9.543999999999999773e+01
2.690000000000000000e+02,9.684666666666666401e+01
2.700000000000000000e+02,9.832666666666666799e+01
2.710000000000000000e+02,1.001899999999999977e+02
2.720000000000000000e+02,1.014433333333333280e+02
2.730000000000000000e+02,1.027233333333333292e+02
2.740000000000000000e+02,1.037433333333333394e+02
2.750000000000000000e+02,1.048299999999999983e+02
2.760000000000000000e+02,1.060466666666666669e+02
2.770000000000000000e+02,1.069000000000000057e+02
2.780000000000000000e+02,1.076966666666666725e+02
2.790000000000000000e+02,1.085266666666666708e+02
2.800000000000000000e+02,1.097766666666666708e+02
2.810000000000000000e+02,1.108400000000000034e+02
2.820000000000000000e+02,1.115199999999999960e+02
2.830000000000000000e+02,1.113700000000000045e+02
2.840000000000000000e+02,1.101633333333333269e+02
2.850000000000000000e+02,1.088533333333333388e+02
2.860000000000000000e+02,1.079866666666666646e+02
2.870000000000000000e+02,1.074166666666666714e+02
2.880000000000000000e+02,1.068033333333333275e+02
2.890000000000000000e+02,1.061566666666666663e+02
2.900000000000000000e+02,1.055866666666666731e+02
2.910000000000000000e+02,1.058233333333333377e+02
2.920000000000000000e+02,1.058766666666666652e+02
2.930000000000000000e+02,1.064433333333333280e+02
2.940000000000000000e+02,1.071200000000000045e+02
2.950000000000000000e+02,1.079366666666666674e+02
2.960000000000000000e+02,1.088533333333333388e+02
2.970000000000000000e+02,1.097699999999999960e+02
2.980000000000000000e+02,1.107933333333333366e+02
2.990000000000000000e+02,1.107199999999999989e+02
3.000000000000000000e+02,1.103900000000000006e+02
3.010000000000000000e+02,1.103966666666666612e+02
3.020000000000000000e+02,1.109899999999999949e+02
3.030000000000000000e+02,1.117466666666666697e+02
3.040000000000000000e+02,1.122600000000000051e+02
3.050000000000000000e+02,1.126633333333333269e+02
3.060000000000000000e+02,1.129599999999999937e+02
3.070000000000000000e+02,1.134000000000000057e+02
3.080000000000000000e+02,1.139066666666666663e+02
3.090000000000000000e+02,1.140533333333333275e+02
3.100000000000000000e+02,1.141533333333333360e+02
3.110000000000000000e+02,1.140466666666666669e+02
3.120000000000000000e+02,1.142800000000000011e+02
3.130000000000000000e+02,1.147166666666666686e+02
3.140000000000000000e+02,1.151533333333333360e+02
3.150000000000000000e+02,1.156333333333333400e+02
3.160000000000000000e+02,1.159399999999999977e+02
3.170000000000000000e+02,1.162300000000000040e+02
3.180000000000000000e+02,1.163233333333333377e+02
3.190000000000000000e+02,1.163633333333333297e+02
3.200000000000000000e+02,1.164533333333333331e+02
3.210000000000000000e+02,1.156599999999999966e+02
3.220000000000000000e+02,1.146599999999999966e+02
3.230000000000000000e+02,1.136200000000000045e+02
3.240000000000000000e+02,1.126800000000000068e+02
3.250000000000000000e+02,1.117600000000000051e+02
3.260000000000000000e+02,1.108133333333333326e+02
3.270000000000000000e+02,1.098433333333333337e+02
3.280000000000000000e+02,1.088366666666666731e+02
3.290000000000000000e+02,1.078100000000000023e+02
3.300000000000000000e+02,1.069333333333333371e+02
3.310000000000000000e+02,1.060333333333333314e+02
3.320000000000000000e+02,1.051066666666666691e+02
3.330000000000000000e+02,1.040600000000000023e+02
3.340000000000000000e+02,1.033799999999999955e+02
3.350000000000000000e+02,1.027000000000000028e+02
3.360000000000000000e+02,1.020166666666666657e+02
3.370000000000000000e+02,1.014733333333333292e+02
3.380000000000000000e+02,1.009200000000000017e+02
3.390000000000000000e+02,1.007099999999999937e+02
3.400000000000000000e+02,1.003933333333333309e+02
3.410000000000000000e+02,1.000933333333333337e+02
3.420000000000000000e+02,9.982999999999999829e+01
3.430000000000000000e+02,9.965666666666666629e+01
3.440000000000000000e+02,9.937333333333333485e+01
3.450000000000000000e+02,9.934000000000000341e+01
3.460000000000000000e+02,9.905333333333332746e+01
3.470000000000000000e+02,9.851333333333333542e+01
3.480000000000000000e+02,9.785999999999999943e+01
3.490000000000000000e+02,9.723999999999999488e+01
3.500000000000000000e+02,9.661666666666666003e+01
3.510000000000000000e+02,9.634000000000000341e+01
3.520000000000000000e+02,9.607333333333333769e+01
3.530000000000000000e+02,9.582999999999999829e+01
3.540000000000000000e+02,9.529000000000000625e+01
3.550000000000000000e+02,9.479000000000000625e+01
3.560000000000000000e+02,9.442000000000000171e+01
3.570000000000000000e+02,9.401000000000000512e+01
3.580000000000000000e+02,9.376333333333333542e+01
3.590000000000000000e+02,9.357333333333333769e+01
3.600000000000000000e+02,9.339666666666666117e+01
3.610000000000000000e+02,9.268333333333333712e+01
3.620000000000000000e+02,9.225666666666666060e+01
3.630000000000000000e+02,9.172333333333332916e+01
3.640000000000000000e+02,9.151999999999999602e+01
3.650000000000000000e+02,9.119333333333332803e+01
3.660000000000000000e+02,9.064000000000000057e+01
3.670000000000000000e+02,8.981333333333333258e+01
3.680000000000000000e+02,8.890999999999999659e+01
3.690000000000000000e+02,8.801333333333333542e+01
3.700000000000000000e+02,8.713666666666667027e+01
3.710000000000000000e+02,8.624333333333333940e+01
3.720000000000000000e+02,8.525000000000000000e+01
3.730000000000000000e+02,8.439000000000000057e+01
3.740000000000000000e+02,8.348666666666666458e+01
3.750000000000000000e+02,8.265333333333333599e+01
3.760000000000000000e+02,8.196333333333333826e+01
3.770000000000000000e+02,8.162000000000000455e+01
3.780000000000000000e+02,8.134999999999999432e+01
3.790000000000000000e+02,8.085333333333333883e+01
3.800000000000000000e+02,8.037999999999999545e+01
3.810000000000000000e+02,7.993999999999999773e+01
3.820000000000000000e+02,7.935333333333333883e+01
3.830000000000000000e+02,7.876000000000000512e+01
3.840000000000000000e+02,7.848333333333333428e+01
3.850000000000000000e+02,7.818666666666666742e+01
3.860000000000000000e+02,7.778000000000000114e+01
3.870000000000000000e+02,7.743333333333333712e+01
3.880000000000000000e+02,7.693333333333333712e+01
3.890000000000000000e+02,7.637000000000000455e+01
3.900000000000000000e+02,7.584999999999999432e+01
3.910000000000000000e+02,7.575666666666666060e+01
3.920000000000000000e+02,7.543000000000000682e+01
3.930000000000000000e+02,7.503333333333333144e+01
3.940000000000000000e+02,7.443333333333333712e+01
3.950000000000000000e+02,7.426666666666666572e+01
3.960000000000000000e+02,7.431000000000000227e+01
3.970000000000000000e+02,7.419666666666667254e+01
3.980000000000000000e+02,7.416333333333332689e+01
3.990000000000000000e+02,7.409666666666666401e+01
4.000000000000000000e+02,7.412000000000000455e+01
4.010000000000000000e+02,7.401666666666666572e+01
4.020000000000000000e+02,7.376999999999999602e+01
4.030000000000000000e+02,7.337000000000000455e+01
4.040000000000000000e+02,7.311333333333332973e+01
4.050000000000000000e+02,7.274333333333333940e+01
4.060000000000000000e+02,7.246666666666666856e+01
4.070000000000000000e+02,7.208333333333332860e+01
4.080000000000000000e+02,7.168666666666666742e+01
4.090000000000000000e+02,7.139333333333333087e+01
4.100000000000000000e+02,7.118333333333333712e+01
4.110000000000000000e+02,7.090333333333333599e+01
4.120000000000000000e+02,7.067000000000000171e+01
4.130000000000000000e+02,7.040000000000000568e+01
4.140000000000000000e+02,7.010333333333333883e+01
4.150000000000000000e+02,6.977666666666667084e+01
4.160000000000000000e+02,6.943000000000000682e+01
4.170000000000000000e+02,6.905666666666667197e+01
4.180000000000000000e+02,6.865999999999999659e+01
4.190000000000000000e+02,6.814666666666666117e+01
4.200000000000000000e+02,6.759666666666666401e+01
4.210000000000000000e+02,6.718999999999999773e+01
4.220000000000000000e+02,6.675333333333333030e+01
4.230000000000000000e+02,6.640666666666666629e+01
4.240000000000000000e+02,6.606333333333333258e+01
4.250000000000000000e+02,6.544333333333332803e+01
4.260000000000000000e+02,6.482333333333333769e+01
4.270000000000000000e+02,6.443666666666666742e+01
4.280000000000000000e+02,6.403333333333333144e+01
4.290000000000000000e+02,6.361999999999999744e+01
4.300000000000000000e+02,6.314333333333333087e+01
4.310000000000000000e+02,6.278666666666666885e+01
4.320000000000000000e+02,6.242999999999999972e+01
