time,avg_delay
1.500000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,0.000000000000000000e+00
1.800000000000000000e+01,0.000000000000000000e+00
1.900000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,0.000000000000000000e+00
2.200000000000000000e+01,0.000000000000000000e+00
2.300000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+01,0.000000000000000000e+00
2.500000000000000000e+01,0.000000000000000000e+00
2.600000000000000000e+01,0.000000000000000000e+00
2.700000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,0.000000000000000000e+00
2.900000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,0.000000000000000000e+00
3.100000000000000000e+01,0.000000000000000000e+00
3.200000000000000000e+01,0.000000000000000000e+00
3.300000000000000000e+01,0.000000000000000000e+00
3.400000000000000000e+01,0.000000000000000000e+00
3.500000000000000000e+01,0.000000000000000000e+00
3.600000000000000000e+01,0.000000000000000000e+00
3.700000000000000000e+01,0.000000000000000000e+00
3.800000000000000000e+01,0.000000000000000000e+00
3.900000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+01,0.000000000000000000e+00
4.100000000000000000e+01,0.000000000000000000e+00
4.200000000000000000e+01,0.000000000000000000e+00
4.300000000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+01,0.000000000000000000e+00
4.500000000000000000e+01,0.000000000000000000e+00
4.600000000000000000e+01,0.000000000000000000e+00
4.700000000000000000e+01,0.000000000000000000e+00
4.800000000000000000e+01,0.000000000000000000e+00
4.900000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,0.000000000000000000e+00
5.100000000000000000e+01,0.000000000000000000e+00
5.200000000000000000e+01,0.000000000000000000e+00
5.300000000000000000e+01,0.000000000000000000e+00
5.400000000000000000e+01,0.000000000000000000e+00
5.500000000000000000e+01,0.000000000000000000e+00
5.600000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,0.000000000000000000e+00
5.800000000000000000e+01,0.000000000000000000e+00
5.900000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+01,0.000000000000000000e+00
6.100000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,0.000000000000000000e+00
6.300000000000000000e+01,0.000000000000000000e+00
6.400000000000000000e+01,6.666666666666667095e-03
6.500000000000000000e+01,1.333333333333333419e-02
6.600000000000000000e+01,2.000000000000000042e-02
6.700000000000000000e+01,2.666666666666666838e-02
6.800000000000000000e+01,6.666666666666666574e-02
6.900000000000000000e+01,1.066666666666666735e-01
7.000000000000000000e+01,1.400000000000000133e-01
7.100000000000000000e+01,1.733333333333333393e-01
7.200000000000000000e+01,2.000000000000000111e-01
7.300000000000000000e+01,2.200000000000000011e-01
7.400000000000000000e+01,2.399999999999999911e-01
7.500000000000000000e+01,2.533333333333333548e-01
7.600000000000000000e+01,2.666666666666666630e-01
7.700000000000000000e+01,2.800000000000000266e-01
7.800000000000000000e+01,2.933333333333333348e-01
7.900000000000000000e+01,3.133333333333333526e-01
8.000000000000000000e+01,3.333333333333333148e-01
8.100000000000000000e+01,3.533333333333333326e-01
8.200000000000000000e+01,3.733333333333333504e-01
8.300000000000000000e+01,3.933333333333333126e-01
8.400000000000000000e+01,4.133333333333333304e-01
8.500000000000000000e+01,4.333333333333333481e-01
8.600000000000000000e+01,4.533333333333333104e-01
8.700000000000000000e+01,4.733333333333333282e-01
8.800000000000000000e+01,4.933333333333333459e-01
8.900000000000000000e+01,5.133333333333333082e-01
9.000000000000000000e+01,5.333333333333333259e-01
9.100000000000000000e+01,5.533333333333333437e-01
9.200000000000000000e+01,5.733333333333333615e-01
9.300000000000000000e+01,5.933333333333333792e-01
9.400000000000000000e+01,6.066666666666666874e-01
9.500000000000000000e+01,6.266666666666667052e-01
9.600000000000000000e+01,6.533333333333333215e-01
9.700000000000000000e+01,6.800000000000000488e-01
9.800000000000000000e+01,6.733333333333333393e-01
9.900000000000000000e+01,6.666666666666666297e-01
1.000000000000000000e+02,6.666666666666666297e-01
1.010000000000000000e+02,6.666666666666666297e-01
1.020000000000000000e+02,6.733333333333333393e-01
1.030000000000000000e+02,6.866666666666666474e-01
1.040000000000000000e+02,6.999999999999999556e-01
1.050000000000000000e+02,7.199999999999999734e-01
1.060000000000000000e+02,7.315436241610738799e-01
1.070000000000000000e+02,7.500000000000000000e-01
1.080000000000000000e+02,7.687074829931972442e-01
1.090000000000000000e+02,7.808219178082191902e-01
1.100000000000000000e+02,7.931034482758620996e-01
1.110000000000000000e+02,8.055555555555555802e-01
1.120000000000000000e+02,8.181818181818182323e-01
1.130000000000000000e+02,8.309859154929577496e-01
1.140000000000000000e+02,8.439716312056737557e-01
1.150000000000000000e+02,8.571428571428570953e-01
1.160000000000000000e+02,8.705035971223021862e-01
1.170000000000000000e+02,8.832116788321168199e-01
1.180000000000000000e+02,1.647058823529411686e+00
1.190000000000000000e+02,3.177777777777777590e+00
1.200000000000000000e+02,5.537313432835820670e+00
1.210000000000000000e+02,5.628787878787878896e+00
1.220000000000000000e+02,5.715384615384615508e+00
1.230000000000000000e+02,8.176923076923076295e+00
1.240000000000000000e+02,8.354330708661416693e+00
1.250000000000000000e+02,1.083200000000000074e+01
1.260000000000000000e+02,1.232520325203252121e+01
1.270000000000000000e+02,1.851639344262295239e+01
1.280000000000000000e+02,2.267226890756302637e+01
1.290000000000000000e+02,2.411206896551724199e+01
1.300000000000000000e+02,2.762608695652173907e+01
1.310000000000000000e+02,3.016964285714285765e+01
1.320000000000000000e+02,3.462162162162162105e+01
1.330000000000000000e+02,3.821818181818181870e+01
1.340000000000000000e+02,4.161111111111111427e+01
1.350000000000000000e+02,4.500943396226415416e+01
1.360000000000000000e+02,4.892380952380952408e+01
1.370000000000000000e+02,5.331428571428571672e+01
1.380000000000000000e+02,5.551923076923076650e+01
1.390000000000000000e+02,6.112621359223300743e+01
1.400000000000000000e+02,6.296039603960396391e+01
1.410000000000000000e+02,6.620000000000000284e+01
1.420000000000000000e+02,6.836363636363635976e+01
1.430000000000000000e+02,7.045833333333332860e+01
1.440000000000000000e+02,7.312631578947367927e+01
1.450000000000000000e+02,7.564893617021276384e+01
1.460000000000000000e+02,8.019354838709676869e+01
1.470000000000000000e+02,8.263829787234043067e+01
1.480000000000000000e+02,8.491489361702127781e+01
1.490000000000000000e+02,8.529032258064516725e+01
1.500000000000000000e+02,8.565217391304348382e+01
1.510000000000000000e+02,9.110869565217390686e+01
1.520000000000000000e+02,9.273626373626373720e+01
1.530000000000000000e+02,9.313636363636364024e+01
1.540000000000000000e+02,9.497727272727273373e+01
1.550000000000000000e+02,9.555681818181818699e+01
1.560000000000000000e+02,9.626136363636364024e+01
1.570000000000000000e+02,9.144827586206896797e+01
1.580000000000000000e+02,8.802272727272726627e+01
1.590000000000000000e+02,8.729213483146067176e+01
1.600000000000000000e+02,8.533707865168538831e+01
1.610000000000000000e+02,8.354444444444445139e+01
1.620000000000000000e+02,8.068539325842696996e+01
1.630000000000000000e+02,8.096629213483146259e+01
1.640000000000000000e+02,8.011235955056179137e+01
1.650000000000000000e+02,7.935555555555555429e+01
1.660000000000000000e+02,7.770000000000000284e+01
1.670000000000000000e+02,7.435955056179774658e+01
1.680000000000000000e+02,7.332584269662920917e+01
1.690000000000000000e+02,6.840449438202247734e+01
1.700000000000000000e+02,6.785555555555555429e+01
1.710000000000000000e+02,6.606666666666666288e+01
1.720000000000000000e+02,6.631868131868131400e+01
1.730000000000000000e+02,6.782978723404255561e+01
1.740000000000000000e+02,6.873684210526316463e+01
1.750000000000000000e+02,6.983333333333332860e+01
1.760000000000000000e+02,6.901030927835051898e+01
1.770000000000000000e+02,6.930927835051546992e+01
1.780000000000000000e+02,6.952577319587628324e+01
1.790000000000000000e+02,7.069387755102040671e+01
1.800000000000000000e+02,6.966666666666667140e+01
1.810000000000000000e+02,6.625000000000000000e+01
1.820000000000000000e+02,6.664705882352940591e+01
1.830000000000000000e+02,6.681730769230769340e+01
1.840000000000000000e+02,6.797196261682242380e+01
1.850000000000000000e+02,6.799082568807340010e+01
1.860000000000000000e+02,6.907207207207207489e+01
1.870000000000000000e+02,6.822321428571429180e+01
1.880000000000000000e+02,6.737168141592920279e+01
1.890000000000000000e+02,6.732173913043477853e+01
1.900000000000000000e+02,6.726956521739130324e+01
1.910000000000000000e+02,6.731896551724138078e+01
1.920000000000000000e+02,6.737606837606837473e+01
1.930000000000000000e+02,6.578632478632478353e+01
1.940000000000000000e+02,6.511864406779660897e+01
1.950000000000000000e+02,6.435593220338982690e+01
1.960000000000000000e+02,6.368907563025209839e+01
1.970000000000000000e+02,6.411666666666666003e+01
1.980000000000000000e+02,6.453719008264462786e+01
1.990000000000000000e+02,6.495901639344262435e+01
2.000000000000000000e+02,6.538211382113820491e+01
2.010000000000000000e+02,6.564516129032257652e+01
2.020000000000000000e+02,6.532258064516129537e+01
2.030000000000000000e+02,6.418548387096774377e+01
2.040000000000000000e+02,6.570967741935483275e+01
2.050000000000000000e+02,6.720967741935483275e+01
2.060000000000000000e+02,6.872580645161289681e+01
2.070000000000000000e+02,7.021774193548387188e+01
2.080000000000000000e+02,7.175000000000000000e+01
2.090000000000000000e+02,7.090243902439024737e+01
2.100000000000000000e+02,7.093442622950819043e+01
2.110000000000000000e+02,7.061475409836064898e+01
2.120000000000000000e+02,7.062809917355372136e+01
2.130000000000000000e+02,7.064166666666666572e+01
2.140000000000000000e+02,6.907627118644067821e+01
2.150000000000000000e+02,6.745689655172414234e+01
2.160000000000000000e+02,6.577192982456139703e+01
2.170000000000000000e+02,6.591150442477875515e+01
2.180000000000000000e+02,6.604464285714286120e+01
2.190000000000000000e+02,6.631818181818181301e+01
2.200000000000000000e+02,6.644954128440366503e+01
2.210000000000000000e+02,6.657407407407407618e+01
2.220000000000000000e+02,6.667289719626168676e+01
2.230000000000000000e+02,6.678301886792452535e+01
2.240000000000000000e+02,6.687619047619047308e+01
2.250000000000000000e+02,6.697115384615383959e+01
2.260000000000000000e+02,6.736893203883495573e+01
2.270000000000000000e+02,6.789320388349514701e+01
2.280000000000000000e+02,6.840776699029126462e+01
2.290000000000000000e+02,6.893203883495145590e+01
2.300000000000000000e+02,6.943689320388349984e+01
2.310000000000000000e+02,6.993203883495145590e+01
2.320000000000000000e+02,7.216504854368932342e+01
2.330000000000000000e+02,7.440776699029126462e+01
2.340000000000000000e+02,7.347572815533980872e+01
2.350000000000000000e+02,6.996078431372548323e+01
2.360000000000000000e+02,6.635643564356435320e+01
2.370000000000000000e+02,6.270000000000000284e+01
2.380000000000000000e+02,5.892929292929292728e+01
2.390000000000000000e+02,5.819191919191919027e+01
2.400000000000000000e+02,5.746464646464646364e+01
2.410000000000000000e+02,5.702040816326530859e+01
2.420000000000000000e+02,5.629591836734693544e+01
2.430000000000000000e+02,5.558163265306122724e+01
2.440000000000000000e+02,5.783838383838384090e+01
2.450000000000000000e+02,6.003999999999999915e+01
2.460000000000000000e+02,6.173267326732673155e+01
2.470000000000000000e+02,6.482352941176471006e+01
2.480000000000000000e+02,6.785436893203883812e+01
2.490000000000000000e+02,7.082692307692308020e+01
2.500000000000000000e+02,7.375238095238094616e+01
2.510000000000000000e+02,7.662264150943396146e+01
2.520000000000000000e+02,7.945794392523364991e+01
2.530000000000000000e+02,8.227777777777777146e+01
2.540000000000000000e+02,8.502752293577981391e+01
2.550000000000000000e+02,8.772727272727273373e+01
2.560000000000000000e+02,9.010810810810811233e+01
2.570000000000000000e+02,9.254954954954955326e+01
2.580000000000000000e+02,9.500000000000000000e+01
2.590000000000000000e+02,9.742342342342342931e+01
2.600000000000000000e+02,9.985585585585585022e+01
2.610000000000000000e+02,1.022972972972972912e+02
2.620000000000000000e+02,1.031171171171171181e+02
2.630000000000000000e+02,1.039189189189189193e+02
2.640000000000000000e+02,1.046846846846846830e+02
2.650000000000000000e+02,1.075178571428571388e+02
2.660000000000000000e+02,1.103008849557522097e+02
2.670000000000000000e+02,1.130175438596491233e+02
2.680000000000000000e+02,1.156869565217391340e+02
2.690000000000000000e+02,1.183017241379310320e+02
2.700000000000000000e+02,1.208376068376068417e+02
2.710000000000000000e+02,1.233135593220338961e+02
2.720000000000000000e+02,1.257310924369747909e+02
2.730000000000000000e+02,1.280999999999999943e+02
2.740000000000000000e+02,1.286083333333333201e+02
2.750000000000000000e+02,1.291083333333333201e+02
2.760000000000000000e+02,1.299916666666666742e+02
2.770000000000000000e+02,1.296583333333333314e+02
2.780000000000000000e+02,1.293249999999999886e+02
2.790000000000000000e+02,1.289749999999999943e+02
2.800000000000000000e+02,1.286166666666666742e+02
2.810000000000000000e+02,1.282500000000000000e+02
2.820000000000000000e+02,1.278666666666666600e+02
2.830000000000000000e+02,1.274249999999999972e+02
2.840000000000000000e+02,1.269833333333333343e+02
2.850000000000000000e+02,1.265416666666666714e+02
2.860000000000000000e+02,1.260750000000000028e+02
2.870000000000000000e+02,1.255916666666666686e+02
2.880000000000000000e+02,1.250999999999999943e+02
2.890000000000000000e+02,1.230833333333333286e+02
2.900000000000000000e+02,1.210666666666666629e+02
2.910000000000000000e+02,1.190333333333333314e+02
2.920000000000000000e+02,1.170083333333333400e+02
2.930000000000000000e+02,1.149749999999999943e+02
2.940000000000000000e+02,1.129249999999999972e+02
2.950000000000000000e+02,1.108750000000000000e+02
2.960000000000000000e+02,1.088083333333333371e+02
2.970000000000000000e+02,1.067333333333333343e+02
2.980000000000000000e+02,1.046500000000000057e+02
2.990000000000000000e+02,1.025666666666666629e+02
3.000000000000000000e+02,1.005000000000000000e+02
3.010000000000000000e+02,9.845000000000000284e+01
3.020000000000000000e+02,9.640000000000000568e+01
3.030000000000000000e+02,9.434166666666666856e+01
3.040000000000000000e+02,9.228333333333333144e+01
3.050000000000000000e+02,9.023333333333333428e+01
3.060000000000000000e+02,8.820000000000000284e+01
3.070000000000000000e+02,8.616666666666667140e+01
3.080000000000000000e+02,8.412500000000000000e+01
3.090000000000000000e+02,8.208333333333332860e+01
3.100000000000000000e+02,8.004999999999999716e+01
3.110000000000000000e+02,7.801666666666666572e+01
3.120000000000000000e+02,7.598333333333333428e+01
3.130000000000000000e+02,7.395000000000000284e+01
3.140000000000000000e+02,7.191666666666667140e+01
3.150000000000000000e+02,6.988333333333333997e+01
3.160000000000000000e+02,6.784166666666666856e+01
3.170000000000000000e+02,6.579999999999999716e+01
3.180000000000000000e+02,6.376666666666666572e+01
3.190000000000000000e+02,6.468333333333333712e+01
3.200000000000000000e+02,6.559999999999999432e+01
3.210000000000000000e+02,6.651666666666666572e+01
3.220000000000000000e+02,6.743333333333333712e+01
3.230000000000000000e+02,6.834999999999999432e+01
3.240000000000000000e+02,6.926666666666666572e+01
3.250000000000000000e+02,7.020833333333332860e+01
3.260000000000000000e+02,7.116666666666667140e+01
3.270000000000000000e+02,7.213333333333333997e+01
3.280000000000000000e+02,7.313333333333333997e+01
3.290000000000000000e+02,7.270588235294117396e+01
3.300000000000000000e+02,7.227118644067796538e+01
3.310000000000000000e+02,7.182905982905982967e+01
3.320000000000000000e+02,7.138793103448276156e+01
3.330000000000000000e+02,7.094782608695652470e+01
3.340000000000000000e+02,7.050000000000000000e+01
3.350000000000000000e+02,7.005309734513274122e+01
3.360000000000000000e+02,6.959821428571429180e+01
3.370000000000000000e+02,6.912612612612612395e+01
3.380000000000000000e+02,6.866363636363635692e+01
3.390000000000000000e+02,6.820183486238532566e+01
3.400000000000000000e+02,6.773148148148148096e+01
3.410000000000000000e+02,6.726168224299065912e+01
3.420000000000000000e+02,6.678301886792452535e+01
3.430000000000000000e+02,6.630476190476190368e+01
3.440000000000000000e+02,6.582692307692308020e+01
3.450000000000000000e+02,6.535922330097086785e+01
3.460000000000000000e+02,6.488235294117646390e+01
3.470000000000000000e+02,6.441584158415841443e+01
3.480000000000000000e+02,6.393999999999999773e+01
3.490000000000000000e+02,6.172727272727272663e+01
3.500000000000000000e+02,5.947959183673469141e+01
3.510000000000000000e+02,5.719587628865979667e+01
3.520000000000000000e+02,5.486458333333333570e+01
3.530000000000000000e+02,5.249473684210526159e+01
3.540000000000000000e+02,5.009574468085106247e+01
3.550000000000000000e+02,4.761290322580644840e+01
3.560000000000000000e+02,4.507608695652174191e+01
3.570000000000000000e+02,4.248351648351648180e+01
3.580000000000000000e+02,3.978888888888889142e+01
3.590000000000000000e+02,3.934444444444444144e+01
3.600000000000000000e+02,4.102197802197802190e+01
3.610000000000000000e+02,4.211956521739130466e+01
3.620000000000000000e+02,4.319354838709677580e+01
3.630000000000000000e+02,4.426595744680851396e+01
3.640000000000000000e+02,4.531578947368421240e+01
3.650000000000000000e+02,4.635416666666666430e+01
3.660000000000000000e+02,4.738144329896907436e+01
3.670000000000000000e+02,4.840816326530612201e+01
3.680000000000000000e+02,4.941414141414141170e+01
3.690000000000000000e+02,5.040999999999999659e+01
3.700000000000000000e+02,5.137623762376237835e+01
3.710000000000000000e+02,5.233333333333333570e+01
3.720000000000000000e+02,5.329126213592233086e+01
3.730000000000000000e+02,5.423076923076923350e+01
3.740000000000000000e+02,5.517142857142857082e+01
3.750000000000000000e+02,5.607547169811320487e+01
3.760000000000000000e+02,5.698130841121495394e+01
3.770000000000000000e+02,5.786111111111111427e+01
3.780000000000000000e+02,5.872477064220183252e+01
3.790000000000000000e+02,5.957272727272727053e+01
3.800000000000000000e+02,6.039639639639639768e+01
3.810000000000000000e+02,6.124107142857143060e+01
3.820000000000000000e+02,6.206194690265486713e+01
3.830000000000000000e+02,6.287719298245613686e+01
3.840000000000000000e+02,6.367826086956521436e+01
3.850000000000000000e+02,6.446551724137931672e+01
3.860000000000000000e+02,6.523076923076922640e+01
3.870000000000000000e+02,6.598305084745763338e+01
3.880000000000000000e+02,6.672268907563025664e+01
3.890000000000000000e+02,6.744166666666666288e+01
3.900000000000000000e+02,6.680833333333333712e+01
3.910000000000000000e+02,6.658333333333332860e+01
3.920000000000000000e+02,6.637500000000000000e+01
3.930000000000000000e+02,6.619166666666666288e+01
3.940000000000000000e+02,6.601666666666666572e+01
3.950000000000000000e+02,6.488235294117646390e+01
3.960000000000000000e+02,6.375423728813559165e+01
3.970000000000000000e+02,6.259829059829059617e+01
3.980000000000000000e+02,6.140517241379310320e+01
3.990000000000000000e+02,6.020000000000000284e+01
4.000000000000000000e+02,5.897368421052631504e+01
4.010000000000000000e+02,5.773451327433627966e+01
4.020000000000000000e+02,5.646428571428571530e+01
4.030000000000000000e+02,5.518018018018018012e+01
4.040000000000000000e+02,5.387272727272727479e+01
4.050000000000000000e+02,5.255045871559632786e+01
4.060000000000000000e+02,5.119444444444444287e+01
4.070000000000000000e+02,4.982242990654205528e+01
4.080000000000000000e+02,4.844339622641509635e+01
4.090000000000000000e+02,4.703809523809523796e+01
4.100000000000000000e+02,4.562500000000000000e+01
4.110000000000000000e+02,4.415533980582524265e+01
4.120000000000000000e+02,4.268627450980392268e+01
4.130000000000000000e+02,4.117821782178217660e+01
4.140000000000000000e+02,3.964000000000000057e+01
4.150000000000000000e+02,3.808080808080808310e+01
4.160000000000000000e+02,3.651020408163265074e+01
4.170000000000000000e+02,3.492783505154638846e+01
4.180000000000000000e+02,3.331250000000000000e+01
4.190000000000000000e+02,3.169473684210526443e+01
4.200000000000000000e+02,3.001063829787234027e+01
4.210000000000000000e+02,2.830107526881720403e+01
4.220000000000000000e+02,2.654347826086956630e+01
4.230000000000000000e+02,2.470329670329670435e+01
4.240000000000000000e+02,2.282222222222222285e+01
4.250000000000000000e+02,2.265555555555555500e+01
4.260000000000000000e+02,2.245555555555555571e+01
4.270000000000000000e+02,2.225555555555555642e+01
4.280000000000000000e+02,2.208888888888888857e+01
4.290000000000000000e+02,2.189999999999999858e+01
4.300000000000000000e+02,2.171111111111111214e+01
4.310000000000000000e+02,2.151111111111111285e+01
4.320000000000000000e+02,2.131111111111111001e+01
