time_0,x_0,y_0,time_1,x_1,y_1,time_2,x_2,y_2
1.488000000000000000e+03,4.799999999999999822e-01,4.279999999999999916e-01,1.707000000000000000e+03,5.799999999999999600e-01,8.199999999999999512e-01,1.866000000000000000e+03,2.000000000000000042e-02,2.880000000000000338e-01
1.520000000000000000e+03,4.039999999999999702e-01,3.920000000000000151e-01,1.739000000000000000e+03,5.320000000000000284e-01,7.079999999999999627e-01,1.936000000000000000e+03,4.000000000000000083e-02,5.320000000000000284e-01
1.545000000000000000e+03,4.039999999999999702e-01,3.160000000000000031e-01,1.780000000000000000e+03,5.440000000000000391e-01,8.199999999999999512e-01,1.999000000000000000e+03,4.799999999999997324e-02,7.399999999999999911e-01
1.565000000000000000e+03,3.679999999999999938e-01,3.639999999999999902e-01,1.808000000000000000e+03,5.120000000000000107e-01,6.559999999999999165e-01,2.054000000000000000e+03,1.279999999999999749e-01,7.759999999999999121e-01
1.585000000000000000e+03,4.959999999999999964e-01,4.600000000000000200e-01,1.854000000000000000e+03,5.120000000000000107e-01,5.799999999999999600e-01,2.084000000000000000e+03,4.399999999999998357e-02,7.759999999999999121e-01
1.640000000000000000e+03,5.520000000000000462e-01,4.359999999999999987e-01,1.874000000000000000e+03,7.600000000000000089e-01,5.839999999999999636e-01,2.104000000000000000e+03,1.239999999999999852e-01,8.120000000000000551e-01
1.659000000000000000e+03,6.079999999999999849e-01,4.160000000000000364e-01,1.934000000000000000e+03,5.200000000000000178e-01,5.440000000000000391e-01,2.132000000000000000e+03,2.799999999999997283e-02,8.079999999999999405e-01
1.679000000000000000e+03,4.560000000000000164e-01,4.839999999999999858e-01,2.001000000000000000e+03,5.280000000000000249e-01,8.559999999999999831e-01,2.155000000000000000e+03,1.199999999999999956e-01,8.479999999999999760e-01
1.731000000000000000e+03,3.360000000000000209e-01,3.599999999999999867e-01,2.078000000000000000e+03,6.440000000000000169e-01,9.440000000000000613e-01,2.186000000000000000e+03,4.000000000000000083e-02,8.479999999999999760e-01
1.791000000000000000e+03,4.920000000000000484e-01,5.080000000000000071e-01,2.130000000000000000e+03,7.600000000000000089e-01,8.399999999999999689e-01,2.205000000000000000e+03,1.360000000000000098e-01,8.800000000000000044e-01
1.864000000000000000e+03,3.160000000000000031e-01,4.039999999999999702e-01,2.184000000000000000e+03,8.040000000000000480e-01,7.479999999999999982e-01,2.236000000000000000e+03,2.399999999999998662e-02,8.800000000000000044e-01
1.931000000000000000e+03,3.679999999999999938e-01,2.999999999999999889e-01,2.219000000000000000e+03,8.040000000000000480e-01,6.640000000000000346e-01,2.263000000000000000e+03,1.520000000000000240e-01,9.120000000000000329e-01
1.969000000000000000e+03,2.800000000000000266e-01,3.479999999999999760e-01,2.241000000000000000e+03,8.359999999999999654e-01,7.720000000000000195e-01,2.302000000000000000e+03,3.600000000000001116e-02,9.159999999999999254e-01
2.000000000000000000e+03,3.520000000000000351e-01,2.640000000000000124e-01,2.275000000000000000e+03,8.000000000000000444e-01,6.320000000000000062e-01,2.331000000000000000e+03,1.039999999999999813e-01,9.479999999999999538e-01
2.036000000000000000e+03,2.439999999999999947e-01,3.400000000000000244e-01,2.316000000000000000e+03,8.719999999999999973e-01,6.800000000000000488e-01,2.355000000000000000e+03,2.000000000000000042e-02,9.479999999999999538e-01
2.079000000000000000e+03,3.200000000000000067e-01,2.280000000000000082e-01,2.343000000000000000e+03,8.719999999999999973e-01,7.759999999999999121e-01,2.375000000000000000e+03,1.120000000000000301e-01,9.840000000000000968e-01
2.123000000000000000e+03,2.080000000000000182e-01,2.999999999999999889e-01,2.368000000000000000e+03,9.079999999999999183e-01,7.040000000000000702e-01,2.406000000000000000e+03,1.200000000000002801e-02,9.840000000000000968e-01
2.166000000000000000e+03,2.680000000000000160e-01,3.840000000000000080e-01,2.394000000000000000e+03,8.959999999999999076e-01,8.040000000000000480e-01,2.430000000000000000e+03,1.479999999999999649e-01,9.719999999999999751e-01
2.201000000000000000e+03,3.840000000000000080e-01,1.039999999999999813e-01,2.419000000000000000e+03,9.440000000000000613e-01,7.079999999999999627e-01,2.464000000000000000e+03,1.720000000000000417e-01,8.679999999999999938e-01
2.299000000000000000e+03,4.320000000000000506e-01,6.799999999999997713e-02,2.452000000000000000e+03,9.359999999999999432e-01,8.199999999999999512e-01,2.497000000000000000e+03,1.839999999999999969e-01,9.679999999999999716e-01
2.321000000000000000e+03,3.439999999999999725e-01,8.000000000000000167e-02,2.479000000000000000e+03,8.599999999999999867e-01,8.159999999999999476e-01,2.524000000000000000e+03,1.920000000000000040e-01,8.399999999999999689e-01
2.343000000000000000e+03,4.560000000000000164e-01,4.000000000000000083e-02,2.499000000000000000e+03,9.359999999999999432e-01,8.559999999999999831e-01,2.555000000000000000e+03,2.239999999999999769e-01,9.079999999999999183e-01
2.378000000000000000e+03,3.840000000000000080e-01,3.200000000000002842e-02,2.526000000000000000e+03,9.799999999999999822e-01,7.959999999999999298e-01,2.579000000000000000e+03,1.799999999999999933e-01,8.040000000000000480e-01
2.397000000000000000e+03,4.720000000000000306e-01,7.999999999999972411e-03,2.551000000000000000e+03,9.799999999999999822e-01,7.240000000000000879e-01,2.613000000000000000e+03,2.600000000000000089e-01,8.519999999999999796e-01
2.424000000000000000e+03,5.160000000000000142e-01,5.200000000000002537e-02,2.570000000000000000e+03,9.759999999999999787e-01,8.640000000000001013e-01,2.642000000000000000e+03,2.360000000000000153e-01,7.720000000000000195e-01
2.445000000000000000e+03,6.039999999999999813e-01,8.000000000000000167e-02,2.603000000000000000e+03,9.040000000000000258e-01,8.840000000000000080e-01,2.665000000000000000e+03,2.960000000000000409e-01,8.440000000000000835e-01
2.475000000000000000e+03,5.639999999999999458e-01,7.999999999999972411e-03,2.627000000000000000e+03,8.279999999999999583e-01,8.359999999999999654e-01,2.695000000000000000e+03,2.520000000000000018e-01,9.279999999999999361e-01
2.500000000000000000e+03,6.400000000000000133e-01,2.799999999999997283e-02,2.657000000000000000e+03,8.959999999999999076e-01,9.200000000000000400e-01,2.726000000000000000e+03,3.279999999999999583e-01,9.120000000000000329e-01
2.521000000000000000e+03,7.240000000000000879e-01,2.799999999999997283e-02,2.692000000000000000e+03,7.920000000000000373e-01,8.679999999999999938e-01,2.746000000000000000e+03,2.760000000000000231e-01,9.640000000000000790e-01
2.543000000000000000e+03,8.880000000000000115e-01,2.399999999999998662e-02,2.728000000000000000e+03,8.199999999999999512e-01,9.520000000000000684e-01,2.769000000000000000e+03,3.520000000000000351e-01,9.520000000000000684e-01
2.585000000000000000e+03,9.640000000000000790e-01,9.200000000000002620e-02,2.753000000000000000e+03,9.399999999999999467e-01,9.120000000000000329e-01,2.788000000000000000e+03,3.400000000000000244e-01,8.759999999999998899e-01
2.621000000000000000e+03,9.679999999999999716e-01,1.799999999999999933e-01,2.792000000000000000e+03,8.800000000000000044e-01,9.879999999999999893e-01,2.809000000000000000e+03,3.879999999999999560e-01,9.320000000000000506e-01
2.645000000000000000e+03,9.679999999999999716e-01,3.600000000000001116e-02,2.823000000000000000e+03,7.879999999999999227e-01,9.799999999999999822e-01,2.832000000000000000e+03,3.760000000000000009e-01,8.519999999999999796e-01
2.680000000000000000e+03,9.679999999999999716e-01,2.360000000000000153e-01,2.847000000000000000e+03,9.520000000000000684e-01,9.759999999999999787e-01,2.852000000000000000e+03,4.239999999999999880e-01,8.959999999999999076e-01
2.729000000000000000e+03,9.840000000000000968e-01,3.999999999999986205e-03,2.888000000000000000e+03,7.520000000000000018e-01,9.719999999999999751e-01,2.872000000000000000e+03,4.000000000000000222e-01,8.159999999999999476e-01
2.790000000000000000e+03,9.279999999999999361e-01,2.760000000000000231e-01,2.938000000000000000e+03,8.000000000000000444e-01,8.120000000000000551e-01,2.895000000000000000e+03,4.560000000000000164e-01,7.920000000000000373e-01
2.869000000000000000e+03,7.399999999999999911e-01,3.360000000000000209e-01,2.989000000000000000e+03,7.640000000000000124e-01,6.360000000000000098e-01,2.914000000000000000e+03,3.879999999999999560e-01,7.800000000000000266e-01
2.932000000000000000e+03,6.360000000000000098e-01,3.920000000000000151e-01,3.041000000000000000e+03,7.959999999999999298e-01,5.760000000000000675e-01,2.933000000000000000e+03,4.839999999999999858e-01,8.199999999999999512e-01
2.973000000000000000e+03,7.359999999999999876e-01,3.760000000000000009e-01,3.063000000000000000e+03,9.000000000000000222e-01,6.480000000000000204e-01,2.964000000000000000e+03,4.600000000000000200e-01,8.800000000000000044e-01
2.999000000000000000e+03,6.480000000000000204e-01,4.279999999999999916e-01,3.106000000000000000e+03,9.559999999999999609e-01,6.720000000000000417e-01,2.984000000000000000e+03,4.160000000000000364e-01,9.520000000000000684e-01
3.031000000000000000e+03,7.720000000000000195e-01,3.639999999999999902e-01,3.127000000000000000e+03,9.959999999999999964e-01,5.200000000000000178e-01,3.014000000000000000e+03,3.479999999999999760e-01,1.000000000000000000e+00
3.075000000000000000e+03,4.799999999999999822e-01,2.399999999999999911e-01,3.174000000000000000e+03,9.919999999999999929e-01,6.400000000000000133e-01,3.044000000000000000e+03,2.760000000000000231e-01,1.000000000000000000e+00
3.178000000000000000e+03,4.000000000000000222e-01,2.800000000000000266e-01,3.203000000000000000e+03,9.959999999999999964e-01,4.760000000000000342e-01,3.063000000000000000e+03,4.279999999999999916e-01,9.879999999999999893e-01
3.207000000000000000e+03,3.599999999999999867e-01,1.920000000000000040e-01,3.243000000000000000e+03,9.559999999999999609e-01,3.360000000000000209e-01,3.101000000000000000e+03,3.320000000000000173e-01,8.240000000000000657e-01
3.238000000000000000e+03,3.039999999999999925e-01,1.199999999999999956e-01,3.287000000000000000e+03,5.120000000000000107e-01,5.080000000000000071e-01,3.165000000000000000e+03,4.920000000000000484e-01,7.600000000000000089e-01
3.271000000000000000e+03,3.320000000000000173e-01,3.600000000000001116e-02,3.440000000000000000e+03,5.120000000000000107e-01,9.159999999999999254e-01,3.220000000000000000e+03,4.959999999999999964e-01,5.520000000000000462e-01
3.298000000000000000e+03,2.680000000000000160e-01,1.120000000000000301e-01,3.541000000000000000e+03,5.000000000000000000e-01,9.440000000000000613e-01,3.274000000000000000e+03,3.240000000000000102e-01,7.879999999999999227e-01
3.330000000000000000e+03,2.760000000000000231e-01,3.200000000000002842e-02,3.570000000000000000e+03,5.280000000000000249e-01,9.479999999999999538e-01,3.373000000000000000e+03,7.999999999999972411e-03,7.680000000000000160e-01
3.349000000000000000e+03,2.319999999999999840e-01,1.160000000000000198e-01,3.605000000000000000e+03,5.839999999999999636e-01,9.959999999999999964e-01,3.456000000000000000e+03,0.000000000000000000e+00,8.440000000000000835e-01
3.378000000000000000e+03,3.279999999999999583e-01,3.999999999999986205e-03,3.617000000000000000e+03,6.320000000000000062e-01,9.799999999999999822e-01,3.476000000000000000e+03,2.119999999999999940e-01,9.919999999999999929e-01
3.427000000000000000e+03,2.239999999999999769e-01,4.399999999999998357e-02,3.632000000000000000e+03,9.759999999999999787e-01,9.399999999999999467e-01,3.565000000000000000e+03,0.000000000000000000e+00,9.079999999999999183e-01
3.460000000000000000e+03,2.119999999999999940e-01,1.439999999999999891e-01,3.729000000000000000e+03,9.919999999999999929e-01,6.800000000000000488e-01,3.636000000000000000e+03,1.200000000000002801e-02,2.520000000000000018e-01
3.489000000000000000e+03,1.880000000000000004e-01,5.600000000000001504e-02,3.799000000000000000e+03,9.919999999999999929e-01,9.879999999999999893e-01,nan,nan,nan
3.516000000000000000e+03,2.280000000000000082e-01,1.799999999999999933e-01,3.875000000000000000e+03,9.520000000000000684e-01,2.999999999999999889e-01,nan,nan,nan
3.554000000000000000e+03,1.520000000000000240e-01,1.199999999999999956e-01,4.054000000000000000e+03,9.599999999999999645e-01,2.640000000000000124e-01,nan,nan,nan
3.585000000000000000e+03,1.799999999999999933e-01,2.000000000000000042e-02,4.064000000000000000e+03,9.559999999999999609e-01,2.640000000000000124e-01,nan,nan,nan
3.616000000000000000e+03,1.160000000000000198e-01,1.160000000000000198e-01,4.066000000000000000e+03,9.159999999999999254e-01,2.919999999999999818e-01,nan,nan,nan
3.653000000000000000e+03,1.880000000000000004e-01,2.119999999999999940e-01,4.082000000000000000e+03,9.959999999999999964e-01,2.640000000000000124e-01,nan,nan,nan
3.694000000000000000e+03,1.720000000000000417e-01,3.039999999999999925e-01,nan,nan,nan,nan,nan,nan
3.720000000000000000e+03,1.160000000000000198e-01,2.039999999999999869e-01,nan,nan,nan,nan,nan,nan
3.758000000000000000e+03,1.360000000000000098e-01,2.960000000000000409e-01,nan,nan,nan,nan,nan,nan
3.783000000000000000e+03,8.000000000000000167e-02,2.479999999999999982e-01,nan,nan,nan,nan,nan,nan
3.806000000000000000e+03,8.000000000000000167e-02,1.520000000000000240e-01,nan,nan,nan,nan,nan,nan
3.831000000000000000e+03,4.399999999999998357e-02,2.239999999999999769e-01,nan,nan,nan,nan,nan,nan
3.857000000000000000e+03,8.399999999999999134e-02,8.799999999999996714e-02,nan,nan,nan,nan,nan,nan
3.898000000000000000e+03,7.999999999999972411e-03,1.160000000000000198e-01,nan,nan,nan,nan,nan,nan
3.921000000000000000e+03,3.200000000000002842e-02,5.200000000000002537e-02,nan,nan,nan,nan,nan,nan
3.940000000000000000e+03,1.160000000000000198e-01,4.000000000000000083e-02,nan,nan,nan,nan,nan,nan
3.965000000000000000e+03,3.200000000000002842e-02,1.600000000000001421e-02,nan,nan,nan,nan,nan,nan
3.991000000000000000e+03,1.079999999999999710e-01,3.999999999999986205e-03,nan,nan,nan,nan,nan,nan
4.012000000000000000e+03,7.999999999999972411e-03,1.760000000000000175e-01,nan,nan,nan,nan,nan,nan
4.077000000000000000e+03,2.239999999999999769e-01,2.160000000000000253e-01,nan,nan,nan,nan,nan,nan
4.140000000000000000e+03,2.640000000000000124e-01,1.520000000000000240e-01,nan,nan,nan,nan,nan,nan
4.165000000000000000e+03,3.639999999999999902e-01,3.999999999999986205e-03,nan,nan,nan,nan,nan,nan
4.228000000000000000e+03,5.280000000000000249e-01,3.999999999999986205e-03,nan,nan,nan,nan,nan,nan
4.270000000000000000e+03,1.200000000000002801e-02,2.399999999999999911e-01,nan,nan,nan,nan,nan,nan
